_time,_left_vel,_right_vel,_left_pos,_right_pos
11.0,571.0,571.0,3.0,3.0
21.0,1332.0,1333.0,14.0,15.0
31.0,1897.0,1898.0,33.0,33.0
41.0,2603.0,2603.0,58.0,57.0
51.0,3032.0,3032.0,86.0,84.0
61.0,3229.0,3228.0,119.0,115.0
71.0,3782.0,3406.0,156.0,150.0
80.0,4037.0,3772.0,193.0,185.0
91.0,4094.0,3880.0,234.0,224.0
101.0,4348.0,3972.0,278.0,264.0
111.0,4517.0,4142.0,323.0,306.0
121.0,4469.0,4276.0,366.0,347.0
131.0,4516.0,4329.0,414.0,391.0
141.0,4743.0,4312.0,459.0,432.0
151.0,4725.0,4297.0,508.0,477.0
161.0,4937.0,4296.0,558.0,523.0
171.0,4939.0,4512.0,606.0,566.0
181.0,4900.0,4524.0,656.0,612.0
191.0,4928.0,4499.0,704.0,656.0
201.0,5138.0,4499.0,756.0,703.0
211.0,5131.0,4491.0,805.0,748.0
221.0,5108.0,4664.0,857.0,795.0
231.0,5049.0,4863.0,909.0,843.0
241.0,5214.0,4637.0,959.0,888.0
251.0,5049.0,4677.0,1012.0,936.0
261.0,5141.0,4714.0,1062.0,981.0
271.0,5047.0,4676.0,1114.0,1029.0
281.0,5218.0,4474.0,1165.0,1074.0
291.0,5044.0,4673.0,1218.0,1123.0
301.0,5134.0,4710.0,1268.0,1168.0
311.0,5229.0,4671.0,1322.0,1216.0
321.0,5209.0,4713.0,1372.0,1262.0
331.0,5225.0,4667.0,1426.0,1311.0
341.0,5341.0,4702.0,1477.0,1357.0
351.0,5222.0,4665.0,1530.0,1405.0
361.0,5196.0,4621.0,1581.0,1452.0
371.0,5220.0,4664.0,1636.0,1501.0
381.0,5120.0,4910.0,1686.0,1548.0
391.0,5216.0,4657.0,1740.0,1596.0
401.0,5190.0,4807.0,1791.0,1643.0
411.0,5311.0,4888.0,1842.0,1690.0
421.0,5227.0,4856.0,1896.0,1739.0
431.0,5305.0,4671.0,1946.0,1785.0
441.0,5091.0,4883.0,2000.0,1835.0
451.0,5302.0,4665.0,2051.0,1881.0
461.0,5218.0,4848.0,2105.0,1931.0
471.0,5294.0,4872.0,2156.0,1977.0
481.0,5176.0,4684.0,2207.0,2023.0
491.0,5198.0,4643.0,2261.0,2073.0
501.0,5311.0,4889.0,2312.0,2120.0
511.0,5195.0,4826.0,2366.0,2169.0
521.0,5171.0,4790.0,2417.0,2216.0
531.0,5284.0,4652.0,2468.0,2262.0
541.0,5206.0,4837.0,2522.0,2312.0
551.0,5280.0,4649.0,2573.0,2358.0
561.0,5396.0,4656.0,2624.0,2404.0
571.0,5181.0,4628.0,2678.0,2454.0
581.0,5072.0,4862.0,2729.0,2501.0
591.0,5263.0,4845.0,2780.0,2547.0
601.0,5254.0,4626.0,2835.0,2596.0
611.0,5166.0,4799.0,2886.0,2643.0
621.0,5268.0,4638.0,2937.0,2689.0
631.0,5249.0,4832.0,2988.0,2736.0
641.0,5037.0,4620.0,3042.0,2785.0
651.0,5161.0,4794.0,3094.0,2832.0
661.0,5049.0,4841.0,3145.0,2879.0
671.0,5235.0,4818.0,3196.0,2925.0
681.0,5229.0,4603.0,3251.0,2974.0
691.0,5325.0,4775.0,3303.0,3021.0
701.0,5033.0,4618.0,3354.0,3067.0
711.0,5222.0,4598.0,3405.0,3113.0
721.0,5333.0,4608.0,3457.0,3159.0
731.0,5220.0,4595.0,3508.0,3205.0
741.0,5234.0,4812.0,3560.0,3251.0
751.0,5129.0,4581.0,3614.0,3299.0
761.0,5293.0,4537.0,3666.0,3345.0
771.0,5210.0,4587.0,3718.0,3391.0
781.0,5393.0,4565.0,3770.0,3437.0
791.0,5207.0,4585.0,3821.0,3482.0
801.0,5074.0,4594.0,3872.0,3528.0
811.0,5205.0,4582.0,3924.0,3574.0
821.0,5224.0,4598.0,3976.0,3619.0
831.0,5118.0,4572.0,4030.0,3668.0
841.0,5280.0,4526.0,4082.0,3713.0
851.0,5195.0,4573.0,4134.0,3759.0
861.0,5209.0,4377.0,4186.0,3804.0
871.0,5187.0,4565.0,4237.0,3850.0
881.0,5289.0,4812.0,4289.0,3896.0
891.0,5185.0,4566.0,4341.0,3941.0
901.0,5201.0,4580.0,4393.0,3987.0
911.0,5183.0,4355.0,4444.0,4032.0
921.0,5261.0,4786.0,4496.0,4079.0
931.0,5157.0,4540.0,4548.0,4124.0
941.0,5173.0,4554.0,4600.0,4171.0
