_time,_left_vel,_right_vel,_left_pos,_right_pos
1791.0,528.0,528.0,973.0,903.0
1800.0,646.0,431.0,978.0,908.0
1811.0,542.0,542.0,984.0,914.0
1820.0,428.0,643.0,989.0,919.0
1831.0,650.0,434.0,995.0,924.0
1841.0,654.0,436.0,1001.0,930.0
1851.0,570.0,571.0,1006.0,936.0
1861.0,572.0,572.0,1012.0,941.0
1870.0,434.0,435.0,1017.0,946.0
1881.0,651.0,434.0,1023.0,952.0
1891.0,569.0,569.0,1029.0,958.0
1901.0,380.0,571.0,1034.0,963.0
1911.0,569.0,379.0,1040.0,968.0
1921.0,587.0,587.0,1046.0,974.0
1931.0,568.0,568.0,1051.0,979.0
1941.0,569.0,569.0,1057.0,985.0
1951.0,565.0,565.0,1063.0,991.0
1961.0,584.0,584.0,1068.0,996.0
1971.0,565.0,565.0,1074.0,1001.0
1981.0,431.0,431.0,1079.0,1006.0
1991.0,645.0,430.0,1085.0,1012.0
2001.0,644.0,645.0,1091.0,1018.0
2011.0,429.0,644.0,1096.0,1023.0
2021.0,565.0,377.0,1102.0,1028.0
2031.0,563.0,564.0,1108.0,1034.0
2041.0,582.0,388.0,1113.0,1039.0
2051.0,563.0,563.0,1119.0,1045.0
2061.0,430.0,645.0,1124.0,1051.0
2071.0,561.0,562.0,1130.0,1056.0
2081.0,498.0,498.0,1135.0,1061.0
2091.0,561.0,561.0,1141.0,1067.0
2101.0,562.0,563.0,1147.0,1073.0
2111.0,640.0,641.0,1153.0,1078.0
2121.0,426.0,640.0,1158.0,1084.0
2131.0,640.0,427.0,1164.0,1089.0
2141.0,562.0,562.0,1170.0,1095.0
2151.0,640.0,640.0,1175.0,1100.0
2161.0,639.0,640.0,1181.0,1106.0
2171.0,426.0,640.0,1186.0,1111.0
2181.0,562.0,562.0,1192.0,1117.0
2191.0,639.0,639.0,1198.0,1122.0
2201.0,425.0,639.0,1203.0,1128.0
2211.0,638.0,426.0,1209.0,1133.0
2221.0,561.0,561.0,1215.0,1139.0
2231.0,425.0,425.0,1220.0,1144.0
2241.0,638.0,638.0,1226.0,1150.0
2251.0,559.0,559.0,1231.0,1155.0
2261.0,639.0,426.0,1237.0,1160.0
2271.0,424.0,637.0,1242.0,1166.0
2281.0,494.0,494.0,1248.0,1171.0
2291.0,558.0,558.0,1254.0,1177.0
2301.0,425.0,639.0,1259.0,1183.0
2311.0,558.0,558.0,1265.0,1188.0
2321.0,575.0,575.0,1271.0,1194.0
2331.0,424.0,636.0,1276.0,1199.0
2341.0,559.0,559.0,1282.0,1205.0
2351.0,423.0,635.0,1287.0,1210.0
2361.0,423.0,635.0,1293.0,1216.0
2371.0,635.0,423.0,1299.0,1221.0
2381.0,424.0,637.0,1304.0,1227.0
2391.0,556.0,555.0,1310.0,1232.0
2401.0,573.0,574.0,1316.0,1238.0
2411.0,633.0,634.0,1321.0,1243.0
2421.0,557.0,557.0,1327.0,1249.0
2431.0,632.0,633.0,1333.0,1254.0
2441.0,421.0,633.0,1338.0,1260.0
2451.0,554.0,554.0,1344.0,1265.0
2461.0,633.0,633.0,1350.0,1271.0
2471.0,420.0,420.0,1355.0,1276.0
2481.0,630.0,630.0,1361.0,1282.0
2491.0,420.0,420.0,1366.0,1287.0
2501.0,421.0,421.0,1372.0,1292.0
