_time,_left_vel,_right_vel,_left_pos,_right_pos
1761.0,4668.0,4060.0,7822.0,7241.0
1771.0,4635.0,4101.0,7868.0,7284.0
1783.0,4616.0,4077.0,7925.0,7335.0
1791.0,4331.0,4081.0,7959.0,7367.0
1801.0,4431.0,4222.0,8003.0,7408.0
1811.0,4551.0,4188.0,8051.0,7452.0
1821.0,4632.0,4248.0,8095.0,7493.0
1831.0,4544.0,4359.0,8142.0,7537.0
1841.0,4583.0,4197.0,8188.0,7579.0
1851.0,4566.0,4376.0,8234.0,7622.0
1861.0,4713.0,4321.0,8278.0,7662.0
1871.0,4561.0,4183.0,8324.0,7705.0
1881.0,4570.0,4191.0,8370.0,7747.0
1891.0,4552.0,4175.0,8417.0,7790.0
1901.0,4554.0,4339.0,8463.0,7834.0
1911.0,4554.0,4117.0,8507.0,7874.0
1921.0,4560.0,4180.0,8553.0,7917.0
1931.0,4542.0,4165.0,8599.0,7960.0
1941.0,4539.0,4108.0,8646.0,8003.0
1951.0,4525.0,4097.0,8690.0,8044.0
1961.0,4726.0,4161.0,8737.0,8087.0
1971.0,4516.0,4330.0,8783.0,8131.0
1981.0,4471.0,4278.0,8827.0,8172.0
1991.0,4516.0,4140.0,8874.0,8215.0
2001.0,4528.0,4314.0,8918.0,8256.0
2011.0,4724.0,4295.0,8965.0,8299.0
2021.0,4724.0,4082.0,9012.0,8342.0
2031.0,4508.0,4080.0,9056.0,8383.0
2041.0,4524.0,4337.0,9102.0,8427.0
2051.0,4497.0,4072.0,9146.0,8467.0
2061.0,4709.0,4283.0,9194.0,8511.0
2071.0,4491.0,4278.0,9238.0,8552.0
2081.0,4664.0,4000.0,9285.0,8595.0
2091.0,4678.0,4118.0,9332.0,8639.0
2101.0,4634.0,4249.0,9376.0,8680.0
2111.0,4676.0,4116.0,9424.0,8724.0
2121.0,4498.0,4287.0,9467.0,8765.0
2131.0,4486.0,4114.0,9514.0,8808.0
2141.0,4630.0,4247.0,9559.0,8849.0
2151.0,4483.0,4299.0,9606.0,8894.0
2161.0,4494.0,4281.0,9650.0,8934.0
2171.0,4668.0,4297.0,9698.0,8978.0
2181.0,4716.0,4222.0,9742.0,9019.0
2191.0,4478.0,4293.0,9789.0,9063.0
2201.0,4487.0,4275.0,9833.0,9104.0
2211.0,4662.0,4104.0,9881.0,9147.0
2221.0,4619.0,4236.0,9925.0,9189.0
2231.0,4661.0,4291.0,9973.0,9233.0
2241.0,4695.0,4270.0,10017.0,9274.0
2251.0,4657.0,4287.0,10064.0,9317.0
2261.0,4613.0,4231.0,10109.0,9359.0
2271.0,4461.0,4250.0,10153.0,9400.0
2281.0,4665.0,4295.0,10201.0,9444.0
2291.0,4668.0,4246.0,10245.0,9485.0
2301.0,4452.0,4244.0,10292.0,9529.0
2311.0,4454.0,4244.0,10337.0,9570.0
2321.0,4659.0,4288.0,10385.0,9614.0
2331.0,4661.0,4238.0,10429.0,9655.0
2341.0,4680.0,4191.0,10474.0,9696.0
2351.0,4456.0,4272.0,10521.0,9741.0
2361.0,4673.0,4251.0,10566.0,9782.0
2371.0,4454.0,4271.0,10613.0,9826.0
2381.0,4595.0,4214.0,10658.0,9867.0
2391.0,4647.0,4227.0,10703.0,9909.0
2401.0,4462.0,4278.0,10750.0,9953.0
2411.0,4648.0,4227.0,10795.0,9994.0
2421.0,4664.0,4169.0,10840.0,10035.0
2431.0,4625.0,4256.0,10888.0,10080.0
2441.0,4652.0,4228.0,10932.0,10121.0
2451.0,4631.0,4211.0,10977.0,10162.0
2461.0,4624.0,4207.0,11025.0,10207.0
2471.0,4612.0,4245.0,11070.0,10249.0
2481.0,4638.0,4218.0,11115.0,10290.0
2491.0,4409.0,4201.0,11159.0,10331.0
2501.0,4408.0,4200.0,11207.0,10376.0
