_time,_left_vel,_right_vel,_left_pos,_right_pos
11.0,380.0,380.0,2.0,2.0
21.0,1085.0,1303.0,12.0,12.0
31.0,1736.0,1737.0,27.0,26.0
41.0,2254.0,2029.0,47.0,45.0
51.0,2462.0,2274.0,71.0,68.0
61.0,2813.0,2596.0,98.0,94.0
71.0,3029.0,2815.0,126.0,120.0
81.0,3135.0,2914.0,157.0,149.0
91.0,3394.0,3018.0,190.0,180.0
100.0,3519.0,3269.0,222.0,210.0
111.0,3441.0,3228.0,258.0,243.0
121.0,3586.0,3399.0,294.0,277.0
130.0,3655.0,3442.0,329.0,309.0
141.0,3650.0,3436.0,367.0,345.0
151.0,3570.0,3384.0,405.0,380.0
161.0,3879.0,3449.0,442.0,413.0
171.0,3945.0,3571.0,481.0,449.0
181.0,3753.0,3506.0,518.0,483.0
191.0,3938.0,3564.0,558.0,520.0
201.0,3945.0,3566.0,598.0,556.0
211.0,3847.0,3636.0,635.0,590.0
221.0,4058.0,3632.0,676.0,627.0
231.0,3844.0,3632.0,714.0,662.0
241.0,3939.0,3565.0,754.0,698.0
251.0,3842.0,3632.0,792.0,733.0
261.0,3838.0,3628.0,833.0,770.0
271.0,4054.0,3630.0,872.0,805.0
281.0,3936.0,3562.0,912.0,842.0
291.0,4052.0,3627.0,951.0,877.0
301.0,4050.0,3627.0,992.0,914.0
311.0,4049.0,3625.0,1031.0,950.0
321.0,4119.0,3560.0,1072.0,987.0
331.0,3832.0,3621.0,1110.0,1022.0
341.0,4043.0,3833.0,1152.0,1060.0
351.0,3831.0,3620.0,1190.0,1095.0
361.0,4115.0,3742.0,1232.0,1133.0
371.0,4040.0,3829.0,1270.0,1168.0
381.0,4039.0,3404.0,1312.0,1205.0
391.0,4037.0,3613.0,1351.0,1241.0
401.0,3837.0,3626.0,1389.0,1277.0
411.0,4035.0,3611.0,1431.0,1315.0
421.0,4200.0,3460.0,1470.0,1350.0
431.0,4093.0,3722.0,1512.0,1389.0
441.0,4045.0,3834.0,1550.0,1425.0
451.0,4089.0,3532.0,1592.0,1462.0
461.0,4027.0,3646.0,1631.0,1498.0
471.0,4023.0,3602.0,1670.0,1534.0
481.0,3910.0,3726.0,1711.0,1573.0
491.0,4022.0,3811.0,1750.0,1608.0
501.0,4019.0,3599.0,1792.0,1646.0
511.0,4021.0,3599.0,1831.0,1682.0
521.0,4029.0,3603.0,1870.0,1718.0
531.0,3892.0,3709.0,1911.0,1756.0
541.0,4016.0,3635.0,1951.0,1792.0
551.0,4014.0,3593.0,1990.0,1828.0
561.0,4083.0,3528.0,2032.0,1866.0
571.0,3796.0,3587.0,2070.0,1902.0
581.0,4160.0,3671.0,2110.0,1938.0
591.0,4062.0,3694.0,2152.0,1977.0
601.0,4010.0,3589.0,2191.0,2013.0
611.0,3994.0,3786.0,2230.0,2049.0
621.0,3989.0,3782.0,2272.0,2088.0
631.0,4054.0,3687.0,2312.0,2124.0
641.0,4003.0,3795.0,2351.0,2160.0
651.0,3984.0,3772.0,2390.0,2196.0
661.0,3982.0,3564.0,2432.0,2234.0
671.0,4045.0,3679.0,2472.0,2271.0
681.0,3990.0,3570.0,2511.0,2307.0
691.0,3972.0,3765.0,2551.0,2343.0
701.0,3881.0,3642.0,2590.0,2379.0
711.0,3969.0,3761.0,2630.0,2416.0
721.0,3863.0,3497.0,2672.0,2454.0
731.0,4176.0,3551.0,2712.0,2490.0
741.0,4159.0,3591.0,2752.0,2527.0
751.0,3963.0,3756.0,2791.0,2564.0
761.0,3974.0,3557.0,2831.0,2600.0
771.0,4167.0,3543.0,2871.0,2636.0
781.0,3958.0,3751.0,2913.0,2675.0
791.0,4026.0,3662.0,2953.0,2712.0
801.0,3969.0,3764.0,2993.0,2748.0
811.0,3955.0,3749.0,3032.0,2784.0
821.0,3862.0,3623.0,3072.0,2821.0
831.0,3952.0,3538.0,3112.0,2857.0
841.0,3964.0,3757.0,3152.0,2894.0
851.0,4156.0,3740.0,3192.0,2930.0
861.0,4090.0,3610.0,3232.0,2967.0
871.0,4149.0,3527.0,3272.0,3003.0
881.0,4162.0,3748.0,3312.0,3040.0
891.0,4010.0,3647.0,3354.0,3079.0
901.0,4135.0,3761.0,3394.0,3116.0
911.0,4007.0,3644.0,3434.0,3152.0
921.0,3936.0,3729.0,3474.0,3189.0
931.0,4127.0,3510.0,3514.0,3225.0
941.0,4115.0,3556.0,3554.0,3262.0
951.0,3989.0,3627.0,3594.0,3299.0
961.0,3928.0,3722.0,3634.0,3336.0
971.0,3986.0,3624.0,3674.0,3373.0
981.0,4052.0,3627.0,3712.0,3407.0
991.0,3911.0,3707.0,3752.0,3444.0
1001.0,4128.0,3512.0,3793.0,3481.0
1011.0,4115.0,3705.0,3833.0,3518.0
1021.0,4047.0,3812.0,3873.0,3555.0
1031.0,3906.0,3702.0,3913.0,3592.0
1041.0,3917.0,3715.0,3954.0,3629.0
1051.0,3902.0,3492.0,3994.0,3665.0
1061.0,3914.0,3542.0,4034.0,3702.0
1071.0,3975.0,3614.0,4075.0,3739.0
1081.0,3903.0,3699.0,4115.0,3776.0
1091.0,4090.0,3683.0,4153.0,3811.0
1101.0,4259.0,3551.0,4194.0,3848.0
1111.0,3885.0,3683.0,4234.0,3885.0
1121.0,3899.0,3695.0,4275.0,3923.0
1131.0,3883.0,3885.0,4315.0,3960.0
1141.0,4022.0,3600.0,4353.0,3994.0
1151.0,4088.0,3885.0,4394.0,4032.0
1161.0,4066.0,3662.0,4435.0,4069.0
1171.0,3879.0,3678.0,4475.0,4106.0
1181.0,4078.0,3708.0,4516.0,4143.0
1191.0,4084.0,3677.0,4554.0,4178.0
1201.0,4098.0,3691.0,4595.0,4215.0
1211.0,4083.0,3675.0,4635.0,4252.0
1221.0,3892.0,3709.0,4675.0,4289.0
1231.0,4080.0,3470.0,4716.0,4326.0
1241.0,4031.0,3558.0,4754.0,4361.0
1251.0,3875.0,3673.0,4794.0,4398.0
1261.0,4009.0,3776.0,4835.0,4436.0
1271.0,4079.0,3673.0,4876.0,4473.0
1281.0,4025.0,3554.0,4914.0,4508.0
1291.0,3873.0,3671.0,4954.0,4545.0
1301.0,4007.0,3774.0,4995.0,4582.0
1311.0,4076.0,3671.0,5036.0,4619.0
1321.0,3885.0,3682.0,5076.0,4657.0
1331.0,3871.0,3668.0,5114.0,4691.0
1341.0,4001.0,3532.0,5155.0,4728.0
1351.0,4073.0,3667.0,5196.0,4766.0
1361.0,4086.0,3680.0,5237.0,4803.0
1371.0,3867.0,3665.0,5274.0,4838.0
1381.0,4000.0,3533.0,5315.0,4875.0
1391.0,4070.0,3868.0,5356.0,4913.0
1401.0,4084.0,3677.0,5397.0,4950.0
1411.0,4067.0,3866.0,5435.0,4985.0
1421.0,4229.0,3762.0,5476.0,5022.0
1431.0,4068.0,3663.0,5516.0,5059.0
1441.0,4014.0,3544.0,5555.0,5094.0
1451.0,3862.0,3661.0,5595.0,5131.0
1461.0,3993.0,3761.0,5636.0,5169.0
1471.0,3861.0,3661.0,5676.0,5206.0
1481.0,4010.0,3778.0,5715.0,5241.0
1491.0,4063.0,3658.0,5756.0,5278.0
1501.0,3755.0,3758.0,5796.0,5316.0
1511.0,4061.0,3861.0,5837.0,5353.0
1521.0,4007.0,3775.0,5876.0,5388.0
1531.0,4060.0,3656.0,5916.0,5425.0
1541.0,3873.0,3691.0,5957.0,5462.0
1551.0,3934.0,3756.0,5998.0,5500.0
1561.0,4004.0,3771.0,6036.0,5535.0
1571.0,4057.0,3653.0,6077.0,5572.0
1581.0,4055.0,3502.0,6118.0,5609.0
1591.0,4055.0,3855.0,6156.0,5645.0
1601.0,4070.0,3665.0,6198.0,5682.0
1611.0,4055.0,3651.0,6238.0,5719.0
1621.0,3989.0,3569.0,6276.0,5754.0
1631.0,4053.0,3651.0,6317.0,5792.0
1641.0,4067.0,3661.0,6359.0,5830.0
1651.0,3849.0,3648.0,6396.0,5864.0
1661.0,3979.0,3512.0,6437.0,5901.0
1671.0,3846.0,3645.0,6478.0,5939.0
1681.0,3995.0,3763.0,6517.0,5974.0
1691.0,4047.0,3846.0,6558.0,6012.0
1701.0,4048.0,3681.0,6599.0,6049.0
1711.0,4047.0,3644.0,6637.0,6084.0
1721.0,3859.0,3659.0,6678.0,6122.0
1731.0,4046.0,3644.0,6719.0,6159.0
1741.0,3979.0,3771.0,6757.0,6194.0
1751.0,3843.0,3642.0,6798.0,6231.0
1761.0,3988.0,3521.0,6837.0,6267.0
1771.0,4043.0,3641.0,6878.0,6304.0
1786.0,4108.0,3606.0,6940.0,6360.0
1790.0,3860.0,3631.0,6957.0,6376.0
1801.0,4135.0,3703.0,6999.0,6413.0
1810.0,4182.0,3556.0,7038.0,6449.0
1821.0,4052.0,3414.0,7079.0,6486.0
1830.0,3903.0,3690.0,7117.0,6522.0
1841.0,3938.0,3738.0,7160.0,6561.0
1850.0,3919.0,3702.0,7198.0,6595.0
1861.0,4132.0,3698.0,7239.0,6633.0
1871.0,3990.0,3611.0,7280.0,6670.0
1881.0,4000.0,3811.0,7320.0,6707.0
1891.0,3983.0,3605.0,7360.0,6744.0
1901.0,4112.0,3722.0,7399.0,6779.0
1911.0,3981.0,3600.0,7440.0,6816.0
1921.0,3990.0,3610.0,7480.0,6853.0
1931.0,3974.0,3597.0,7521.0,6890.0
1941.0,4101.0,3712.0,7560.0,6925.0
1951.0,3958.0,3583.0,7601.0,6963.0
1961.0,3971.0,3595.0,7641.0,7000.0
1971.0,4086.0,3658.0,7680.0,7035.0
1981.0,4084.0,3656.0,7721.0,7073.0
1991.0,4085.0,3655.0,7760.0,7108.0
2001.0,4018.0,3573.0,7800.0,7145.0
2011.0,3948.0,3573.0,7841.0,7183.0
2021.0,4005.0,3507.0,7880.0,7218.0
2031.0,4135.0,3572.0,7922.0,7256.0
2041.0,3958.0,3582.0,7962.0,7293.0
2051.0,4069.0,3642.0,8001.0,7328.0
2061.0,3854.0,3642.0,8042.0,7366.0
2071.0,3847.0,3636.0,8081.0,7402.0
2081.0,3944.0,3569.0,8122.0,7439.0
2091.0,4115.0,3741.0,8164.0,7477.0
2101.0,3863.0,3671.0,8202.0,7512.0
2111.0,3842.0,3845.0,8241.0,7548.0
2121.0,4214.0,3773.0,8283.0,7586.0
2131.0,4112.0,3553.0,8324.0,7623.0
2141.0,4050.0,3667.0,8363.0,7659.0
2151.0,4052.0,3626.0,8402.0,7694.0
2161.0,3987.0,3767.0,8443.0,7732.0
2171.0,3892.0,3523.0,8484.0,7769.0
2181.0,3855.0,3663.0,8523.0,7805.0
2191.0,3833.0,3622.0,8562.0,7841.0
2201.0,4116.0,3556.0,8604.0,7878.0
2211.0,3916.0,3545.0,8645.0,7916.0
2221.0,4041.0,3658.0,8684.0,7952.0
2231.0,4042.0,3620.0,8723.0,7987.0
2241.0,3924.0,3739.0,8764.0,8025.0
2251.0,4037.0,3614.0,8803.0,8060.0
2261.0,4034.0,3613.0,8845.0,8098.0
2271.0,4033.0,3610.0,8884.0,8134.0
2281.0,3919.0,3734.0,8925.0,8172.0
2291.0,4031.0,3608.0,8964.0,8207.0
2301.0,3948.0,3705.0,9003.0,8243.0
2311.0,3904.0,3718.0,9045.0,8281.0
2321.0,4043.0,3832.0,9084.0,8317.0
2331.0,4086.0,3716.0,9126.0,8354.0
2341.0,4025.0,3643.0,9165.0,8390.0
2351.0,4023.0,3601.0,9204.0,8426.0
2361.0,4096.0,3725.0,9246.0,8464.0
2371.0,4020.0,3811.0,9285.0,8500.0
2381.0,4017.0,3597.0,9327.0,8538.0
2391.0,4016.0,3594.0,9366.0,8574.0
2401.0,4030.0,3607.0,9405.0,8609.0
2411.0,4077.0,3523.0,9447.0,8647.0
2421.0,4012.0,3628.0,9486.0,8683.0
2431.0,3796.0,3588.0,9525.0,8719.0
2441.0,4077.0,3520.0,9568.0,8757.0
2451.0,4000.0,3581.0,9607.0,8793.0
2461.0,3909.0,3666.0,9646.0,8829.0
2471.0,3875.0,3692.0,9688.0,8868.0
2481.0,4003.0,3795.0,9728.0,8904.0
2491.0,3991.0,3572.0,9767.0,8939.0
2501.0,4146.0,3662.0,9807.0,8975.0
