_time,_left_vel,_right_vel,_left_pos,_right_pos
10.0,380.0,380.0,2.0,2.0
20.0,761.0,761.0,8.0,7.0
30.0,1138.0,1138.0,20.0,18.0
40.0,1521.0,1332.0,34.0,31.0
50.0,1705.0,1705.0,51.0,47.0
59.0,1770.0,1517.0,69.0,63.0
70.0,2164.0,1948.0,90.0,83.0
80.0,2270.0,2076.0,112.0,103.0
90.0,2261.0,1885.0,135.0,123.0
100.0,2335.0,1947.0,157.0,144.0
110.0,2446.0,2259.0,182.0,167.0
120.0,2454.0,2266.0,207.0,190.0
130.0,2365.0,2151.0,230.0,211.0
140.0,2363.0,2149.0,256.0,235.0
150.0,2577.0,2364.0,281.0,258.0
160.0,2455.0,2456.0,307.0,282.0
170.0,2631.0,2256.0,334.0,306.0
180.0,2752.0,2503.0,359.0,330.0
190.0,2626.0,2439.0,386.0,355.0
200.0,2789.0,2571.0,411.0,378.0
210.0,2780.0,2567.0,438.0,403.0
220.0,2777.0,2351.0,465.0,428.0
230.0,2777.0,2351.0,491.0,451.0
240.0,2627.0,2440.0,518.0,477.0
250.0,2561.0,2348.0,543.0,500.0
260.0,2774.0,2563.0,571.0,526.0
270.0,2560.0,2348.0,596.0,549.0
280.0,2624.0,2437.0,624.0,574.0
290.0,2558.0,2559.0,649.0,598.0
300.0,2771.0,2345.0,677.0,623.0
310.0,2771.0,2559.0,703.0,647.0
320.0,2621.0,2434.0,730.0,672.0
330.0,2768.0,2342.0,756.0,695.0
340.0,2554.0,2343.0,783.0,721.0
350.0,2554.0,2555.0,809.0,745.0
360.0,2619.0,2433.0,836.0,770.0
370.0,2553.0,2553.0,862.0,794.0
380.0,2762.0,2551.0,890.0,819.0
390.0,2608.0,2236.0,916.0,842.0
400.0,2771.0,2345.0,942.0,866.0
410.0,2761.0,2337.0,969.0,891.0
420.0,2717.0,2224.0,995.0,915.0
430.0,2604.0,2605.0,1023.0,941.0
440.0,2768.0,2556.0,1049.0,965.0
450.0,2602.0,2416.0,1076.0,990.0
460.0,2685.0,2494.0,1102.0,1014.0
470.0,2542.0,2543.0,1128.0,1038.0
480.0,2608.0,2422.0,1156.0,1063.0
490.0,2752.0,2541.0,1182.0,1087.0
500.0,2728.0,2519.0,1210.0,1113.0
510.0,2597.0,2599.0,1236.0,1137.0
520.0,2760.0,2334.0,1262.0,1160.0
530.0,2594.0,2595.0,1289.0,1186.0
540.0,2677.0,2487.0,1316.0,1210.0
550.0,2746.0,2536.0,1342.0,1234.0
560.0,2783.0,2414.0,1370.0,1259.0
570.0,2741.0,2531.0,1396.0,1283.0
580.0,2692.0,2448.0,1422.0,1307.0
590.0,2586.0,2586.0,1450.0,1333.0
600.0,2743.0,2533.0,1476.0,1357.0
610.0,2733.0,2524.0,1502.0,1381.0
620.0,2728.0,2521.0,1530.0,1406.0
630.0,2580.0,2396.0,1556.0,1430.0
640.0,2739.0,2319.0,1583.0,1454.0
650.0,2517.0,2306.0,1608.0,1478.0
660.0,2724.0,2306.0,1637.0,1504.0
670.0,2758.0,2575.0,1663.0,1529.0
680.0,2729.0,2521.0,1689.0,1553.0
690.0,2717.0,2509.0,1716.0,1577.0
700.0,2668.0,2428.0,1742.0,1601.0
710.0,2506.0,2299.0,1768.0,1625.0
720.0,2575.0,2393.0,1796.0,1651.0
730.0,2715.0,2506.0,1823.0,1675.0
740.0,2648.0,2458.0,1849.0,1699.0
750.0,2710.0,2503.0,1876.0,1724.0
760.0,2720.0,2303.0,1902.0,1748.0
770.0,2501.0,2293.0,1928.0,1772.0
780.0,2499.0,2502.0,1956.0,1798.0
790.0,2745.0,2563.0,1983.0,1823.0
800.0,2508.0,2510.0,2009.0,1847.0
810.0,2706.0,2499.0,2036.0,1871.0
820.0,2656.0,2416.0,2062.0,1895.0
830.0,2704.0,2497.0,2089.0,1920.0
840.0,2712.0,2505.0,2115.0,1944.0
850.0,2493.0,2285.0,2141.0,1968.0
860.0,2648.0,2649.0,2168.0,1993.0
870.0,2697.0,2490.0,2195.0,2018.0
