_time,_left_vel,_right_vel,_left_pos,_right_pos
1311.0,24.53274,21.90423,30.82688,27.5413
1321.0,24.02711,22.10494,31.07559,27.76382
1331.0,24.38519,21.13777,31.32866,27.98635
1341.0,24.26392,21.74552,31.56864,28.20016
1351.0,24.9544,22.18639,31.81299,28.41396
1361.0,25.02554,21.81662,32.06606,28.64085
1371.0,24.84389,22.08812,32.30605,28.85466
1381.0,24.10217,21.61295,32.54603,29.06846
1391.0,24.63608,21.94463,32.79037,29.28662
1401.0,24.64123,21.87586,33.03472,29.50043
1411.0,24.60521,21.87129,33.2747,29.71423
1421.0,25.41742,21.14013,33.52341,29.9324
1431.0,24.57441,21.84392,33.76776,30.15056
1441.0,24.51815,21.80753,34.0121,30.36873
1451.0,24.75531,22.35554,34.2739,30.59999
1461.0,25.35724,21.60526,34.50516,30.80506
1471.0,24.48757,21.76673,34.7495,31.02323
1481.0,24.44185,21.73962,34.99821,31.24139
1491.0,24.41652,21.70358,35.24256,31.45956
1501.0,24.53602,22.08656,35.49127,31.68209
1511.0,24.6291,21.44725,35.73998,31.90026
1521.0,24.33582,21.64079,35.98869,32.11842
1531.0,24.29567,21.59616,36.21994,32.3235
1541.0,23.93999,22.89912,36.46865,32.55039
1551.0,25.10233,21.51628,36.72173,32.76855
1561.0,23.8603,21.77514,36.95298,32.978
1571.0,24.9996,21.41946,37.20605,33.20053
1581.0,24.28115,21.84493,37.45913,33.42305
1591.0,24.97915,22.30282,37.69475,33.63686
1601.0,24.02319,21.3583,37.94782,33.85939
1611.0,24.02809,21.3583,38.18344,34.06883
1621.0,24.99779,21.76824,38.44088,34.29572
1631.0,23.98406,22.20295,38.67649,34.50952
1641.0,24.54753,21.48916,38.91648,34.71896
1651.0,23.9159,22.14885,39.16955,34.94585
1661.0,23.58553,21.77579,39.40953,35.15966
1671.0,24.65154,22.01031,39.65388,35.37346
1681.0,25.34458,22.3136,39.89823,35.59163
1691.0,24.6019,21.96598,40.15566,35.81852
1701.0,24.47231,21.74865,40.39565,36.03232
1711.0,24.56727,21.93506,40.63999,36.25049
1721.0,25.17496,21.15184,40.8887,36.46865
1731.0,24.46887,21.8472,41.12868,36.68246
1741.0,24.35091,21.65421,41.37303,36.90062
1751.0,25.3174,21.82098,41.62174,37.11879
1761.0,24.12342,22.12332,41.86609,37.33696
1771.0,24.40532,21.79047,42.11043,37.55076
1781.0,24.31071,21.61399,42.35478,37.76892
1791.0,24.39071,21.77742,42.59912,37.98709
1801.0,24.06797,22.06738,42.84783,38.20962
1811.0,24.36638,21.7557,43.09218,38.42342
1821.0,24.26565,21.56502,43.34089,38.64159
1832.0,24.34696,21.73836,43.58524,38.85976
1842.0,25.00758,21.02083,43.83394,39.07792
1852.0,25.19641,20.8522,44.08265,39.29609
1861.0,24.29371,21.69081,44.30955,39.50116
1871.0,24.29371,22.55844,44.55825,39.72369
1881.0,23.95237,20.96791,44.80696,39.94186
1891.0,25.15134,21.67788,45.05568,40.16003
1901.0,25.06114,21.47657,45.30438,40.37819
1912.0,24.25994,21.66066,45.54873,40.60072
1922.0,23.90316,20.93438,45.79744,40.81889
1931.0,25.09646,21.63488,46.03306,41.02396
1941.0,25.00983,21.437,46.28177,41.24649
1952.0,24.21186,22.48244,46.52612,41.46902
1971.0,23.5162,21.39933,47.0148,41.89227
1971.0,23.5162,21.39933,47.0148,41.89227
1981.0,24.83342,22.08346,47.26788,42.1148
1991.0,24.13753,21.36152,47.5035,42.32423
2001.0,24.33532,21.91401,47.75657,42.55113
2011.0,24.05054,22.2005,47.99219,42.76057
2021.0,25.74865,21.45193,48.23654,42.97437
2031.0,25.00241,21.76824,48.49397,43.20126
2041.0,23.88345,21.14993,48.72959,43.4107
2051.0,24.66187,21.94923,48.96957,43.6245
2061.0,24.42356,21.23788,49.21392,43.84267
2071.0,23.64945,21.87129,49.45827,44.06084
2081.0,24.55904,20.93376,49.70261,44.27464
2091.0,24.57441,21.84392,49.94696,44.49281
2101.0,24.2935,22.18102,50.19131,44.71097
2111.0,24.53347,21.80753,50.44001,44.92914
2121.0,24.50286,21.78938,50.68436,45.14294
2131.0,24.49267,21.77126,50.92871,45.36111
2141.0,24.18227,21.03313,51.17305,45.57927
2151.0,24.452,21.73962,51.42176,45.8018
2161.0,24.39125,21.69908,51.67047,46.01997
2171.0,24.3963,21.69458,51.91482,46.23814
2181.0,24.4947,21.22477,52.16353,46.4563
2191.0,24.33582,21.62737,52.39915,46.66138
2201.0,24.19091,21.52955,52.64786,46.88391
2211.0,25.14366,21.55171,52.89656,47.10644
2222.0,24.38065,21.9385,53.14528,47.32896
2231.0,24.15619,21.46776,53.38089,47.53404
2241.0,24.10183,22.31651,53.63397,47.76093
2251.0,24.77653,21.22841,53.86959,47.96601
2261.0,24.21378,21.7924,54.12266,48.19291
2271.0,24.9231,21.36266,54.36264,48.40234
2282.0,24.88756,21.34089,54.61572,48.62923
2291.0,24.87743,21.32351,54.85133,48.83868
2302.0,24.92409,21.71208,55.10877,49.06557
2311.0,24.80167,21.26721,55.34875,49.27501
2321.0,24.52453,21.37886,55.58874,49.48881
2332.0,24.06387,21.73898,55.84181,49.7157
2341.0,24.53347,21.80299,56.08615,49.93387
2351.0,24.61677,21.98369,56.32614,50.14767
2361.0,24.30256,21.27956,56.57048,50.36148
2371.0,23.68511,21.05343,56.81047,50.57528
2381.0,24.30069,21.60061,57.05481,50.79345
2391.0,24.46397,20.96911,57.29916,51.00725
2401.0,24.1401,22.14374,57.54787,51.22978
2411.0,24.44439,21.82535,57.79221,51.44358
2421.0,24.3308,21.62737,58.03656,51.66175
2431.0,24.42484,20.93558,58.28091,51.87555
2441.0,24.09012,22.09786,58.52962,52.09808
2451.0,24.39071,21.77742,58.77396,52.31188
2461.0,24.28566,22.48672,59.01831,52.53005
2471.0,24.38097,21.76872,59.26702,52.74821
2481.0,25.04203,22.04711,59.51573,52.97074
2491.0,25.21649,21.73836,59.76007,53.18454
2501.0,24.24567,21.54727,60.00442,53.40271
