_time,_left_vel,_right_vel,_left_pos,_right_pos
11.0,0.0,0.9275772,0.0,0.004363323
21.0,0.8095219,0.8098224,0.008726645,0.008726645
31.0,0.9220885,0.9222834,0.01745329,0.01745329
41.0,1.06918,2.13836,0.03054326,0.03054326
51.0,0.9197561,0.9197561,0.04363323,0.03926991
61.0,1.602984,1.605343,0.06108652,0.0567232
71.0,1.82757,1.827953,0.07853982,0.07417649
81.0,1.648715,1.648715,0.09599311,0.09162979
91.0,1.820707,1.821466,0.1134464,0.1090831
101.0,1.81843,1.819188,0.1308997,0.1308997
111.0,1.819947,1.819568,0.1527163,0.148353
121.0,1.644055,2.466083,0.1701696,0.1701696
131.0,2.724806,2.725941,0.1919862,0.1919862
141.0,2.718017,1.813517,0.2138028,0.2094395
151.0,1.811635,1.812388,0.2312561,0.2312561
161.0,1.637884,1.637884,0.2530727,0.2530727
171.0,1.808631,2.711261,0.270526,0.2748893
181.0,1.805638,2.709017,0.2923426,0.296706
191.0,1.804144,1.803771,0.3141593,0.3141593
201.0,2.084722,2.086716,0.3359759,0.3359759
211.0,2.368797,2.370083,0.3577925,0.3621558
221.0,1.037158,2.075796,0.3752458,0.3796091
231.0,2.690641,1.793392,0.4014257,0.4014257
241.0,2.429918,1.619645,0.4232423,0.4232423
251.0,1.785686,1.785686,0.4406957,0.4450589
261.0,1.782403,1.783496,0.4625123,0.4668756
271.0,1.77877,1.780585,0.4843288,0.4886922
281.0,2.42093,1.613655,0.5061455,0.5105088
291.0,2.668155,2.667611,0.5279621,0.5366888
302.0,1.775152,2.662728,0.5454154,0.5585053
311.0,1.771548,2.658401,0.567232,0.580322
321.0,1.830637,2.745379,0.5890486,0.6021386
331.0,1.763671,2.644973,0.6108652,0.6239552
341.0,2.030869,2.031815,0.6326818,0.6457718
351.0,2.638575,1.75905,0.6544985,0.6675884
361.0,2.721973,1.814649,0.6763151,0.689405
372.0,2.63115,2.63115,0.6981317,0.715585
382.0,3.0343,2.023805,0.7199483,0.7374016
391.0,1.748477,2.62324,0.7374016,0.7592182
401.0,1.804891,2.706216,0.7592182,0.7810349
411.0,1.746377,1.746377,0.7810349,0.8028515
421.0,2.010748,1.005838,0.8028515,0.824668
431.0,1.74498,2.617994,0.824668,0.850848
442.0,1.786051,2.679077,0.8464847,0.8726646
452.0,1.743237,1.743237,0.8683013,0.8944813
462.0,2.006587,2.007972,0.8901178,0.9162978
472.0,2.612247,2.612247,0.9119346,0.9424778
482.0,1.798196,2.697294,0.9337512,0.9642944
491.0,1.739762,1.739762,0.9512044,0.9817477
501.0,3.002975,2.003362,0.9773844,1.007928
511.0,2.607044,2.607563,0.999201,1.029744
521.0,1.794129,1.794868,1.016654,1.051561
531.0,1.7363,2.604451,1.038471,1.077741
542.0,2.996788,2.998847,1.064651,1.099557
552.0,2.601862,1.73492,1.086468,1.121374
562.0,1.790816,2.686224,1.103921,1.147554
571.0,1.732853,2.599279,1.125737,1.169371
581.0,1.99375,1.995118,1.147554,1.191187
591.0,2.597731,2.597731,1.169371,1.213004
601.0,1.787515,2.680723,1.191187,1.239184
612.0,1.730447,2.595671,1.213004,1.261
622.0,1.988299,1.990113,1.23482,1.282817
631.0,2.593614,2.593614,1.256637,1.304634
646.0,2.142034,2.140983,1.28718,1.33954
651.0,2.63698,1.757987,1.30027,1.348267
661.0,2.435796,2.438065,1.322087,1.374447
671.0,2.783323,1.85476,1.343904,1.396263
681.0,2.778597,2.778597,1.36572,1.422443
691.0,1.620547,2.430821,1.383173,1.44426
701.0,1.841453,2.765097,1.40499,1.466077
711.0,2.420482,2.420482,1.43117,1.492257
721.0,2.493328,2.488587,1.452987,1.514073
731.0,1.828336,1.829102,1.47044,1.53589
741.0,1.818809,1.819568,1.492257,1.557706
751.0,1.822608,2.733912,1.514073,1.583886
761.0,2.115038,2.115038,1.53589,1.605703
771.0,1.819947,1.819947,1.557706,1.62752
781.0,1.816916,2.725941,1.579523,1.653699
