_time,_left_vel,_right_vel,_left_pos,_right_pos
681.0,8.615601,8.623168,5.270895,5.174901
691.0,7.392331,7.393897,5.349434,5.249078
701.0,7.37515,8.298797,5.4367,5.336344
711.0,8.074246,8.071259,5.519604,5.419247
721.0,8.267349,8.251714,5.602507,5.497787
731.0,8.222342,7.308749,5.68541,5.576327
741.0,8.495153,8.476587,5.768313,5.65923
751.0,8.201735,9.111136,5.851216,5.742133
761.0,8.188054,8.19147,5.934119,5.820673
771.0,7.994363,8.790578,6.021386,5.907939
781.0,8.229579,8.228028,6.104289,5.990843
791.0,8.176121,8.177824,6.182829,6.065019
801.0,8.159133,8.164223,6.265732,6.147922
811.0,8.159133,7.251056,6.348635,6.226462
821.0,8.405149,8.407173,6.431538,6.309365
831.0,9.043157,7.237525,6.518805,6.392268
841.0,8.122008,8.130416,6.601708,6.475172
851.0,8.12705,8.130416,6.684611,6.558074
861.0,8.169487,8.166429,6.767514,6.640978
0.0,0.0,0.0,0.0,0.0
881.0,8.974339,8.080228,6.933321,6.802421
891.0,8.066949,8.076904,7.016223,6.885324
901.0,7.411164,7.409591,7.094763,6.9595
911.0,8.035585,8.030656,7.18203,7.046767
922.0,8.919303,8.030656,7.269296,7.12967
931.0,8.027373,8.027373,7.347836,7.20821
941.0,8.880029,8.069767,7.435102,7.295476
951.0,8.00773,8.009363,7.513642,7.374016
961.0,8.215247,8.221051,7.596546,7.452556
971.0,7.986558,7.986558,7.679449,7.535459
981.0,8.236138,8.237866,7.762352,7.618362
991.0,7.970349,7.970349,7.849618,7.701265
1001.0,8.097096,9.155958,7.932521,7.784168
1011.0,7.920514,7.922112,8.011062,7.862708
1022.0,7.979743,8.776112,8.098328,7.949975
1032.0,7.909347,7.907754,8.181231,8.028515
1041.0,8.091466,8.100855,8.264134,8.107055
1051.0,8.770499,7.893448,8.347037,8.189958
1061.0,9.028188,8.12705,8.42994,8.272861
1071.0,7.861843,7.863418,8.512843,8.355763
1081.0,8.044846,8.048555,8.595746,8.438667
1091.0,8.728392,7.855553,8.67865,8.517207
1101.0,8.106917,8.110266,8.761553,8.60011
1111.0,7.849272,8.721413,8.844456,8.683013
1121.0,8.03004,8.033736,8.927359,8.765916
1131.0,7.841435,7.843001,9.010262,8.844456
1141.0,8.09522,8.093551,9.093165,8.927359
1151.0,7.835177,8.705752,9.176068,9.010262
1162.0,8.01161,9.019271,9.258971,9.093165
1172.0,8.691878,8.691878,9.346238,9.176068
1181.0,8.319015,7.279138,9.424778,9.250245
1191.0,7.818019,7.818019,9.507681,9.333148
1201.0,7.996927,8.002427,9.590584,9.416051
1211.0,8.678049,7.810244,9.677851,9.498955
1221.0,8.957756,8.063636,9.760754,9.581858
1231.0,8.672874,7.804036,9.843657,9.664761
1242.0,7.976825,7.982297,9.92656,9.747663
1251.0,7.982297,8.980084,10.0051,9.826203
1261.0,8.043816,8.043816,10.088,9.909107
1271.0,8.653954,8.653954,10.17527,9.99201
1282.0,7.95501,7.960453,10.25817,10.07491
1292.0,7.783926,7.783926,10.34108,10.15345
1308.0,8.322414,8.472472,10.48507,10.29308
1312.0,8.101661,8.105962,10.51561,10.32362
1321.0,8.633832,8.638105,10.58979,10.3978
1331.0,8.34642,8.348194,10.67269,10.47634
1341.0,8.342874,8.344646,10.75995,10.55924
1351.0,8.323422,8.323422,10.83849,10.64215
1361.0,8.288288,8.291788,10.9214,10.72069
1371.0,8.065292,8.871821,11.0043,10.80795
1381.0,9.145685,8.314259,11.09157,10.88649
1391.0,8.222342,7.31028,11.17011,10.96503
1401.0,8.217181,7.308749,11.25301,11.04357
1411.0,8.201735,7.291955,11.33591,11.12647
1421.0,8.456053,8.456053,11.41882,11.20938
1431.0,8.193179,8.193179,11.50172,11.29228
1441.0,8.177824,7.27372,11.58462,11.37082
1451.0,7.984123,7.982662,11.67189,11.45809
1461.0,7.514873,8.456053,11.75043,11.53663
1471.0,9.069471,7.255578,11.8377,11.61517
1481.0,9.052537,9.058176,11.9206,11.70243
1491.0,8.150665,8.145594,12.0035,11.78097
1501.0,8.393023,8.393023,12.0864,11.86388
1511.0,8.133784,8.137155,12.16931,11.94678
1521.0,9.009546,8.116971,12.25657,12.02968
1531.0,8.713971,7.916043,12.33948,12.11259
1541.0,8.34642,8.34997,12.41802,12.19112
1551.0,8.983576,8.086884,12.50528,12.27403
1562.0,8.065292,8.066949,12.58819,12.35693
1571.0,8.053714,8.047112,12.66673,12.43547
1581.0,8.09522,8.092216,12.75399,12.51837
1591.0,8.029014,8.027373,12.83253,12.59691
1601.0,7.994688,8.001204,12.9198,12.68418
1611.0,8.010997,8.901108,12.99834,12.76272
1621.0,8.065292,8.063802,13.08561,12.84562
1631.0,7.999574,7.999574,13.16851,12.92416
1642.0,8.854146,7.971967,13.25578,13.01143
1651.0,7.973585,7.973585,13.33432,13.08997
1661.0,8.234411,7.319477,13.41722,13.16851
1672.0,7.92371,7.92371,13.50449,13.25578
1681.0,8.114037,8.114037,13.58739,13.33432
1691.0,8.788163,7.909347,13.67029,13.41722
1701.0,9.069471,8.167619,13.75319,13.50012
1711.0,8.772262,7.895036,13.8361,13.57866
1721.0,8.03004,8.065292,13.919,13.66156
1731.0,8.731885,7.858697,14.0019,13.7401
1741.0,8.116971,8.116971,14.08481,13.82301
1751.0,7.857125,7.857125,14.16771,13.90591
1761.0,8.041139,8.0467,14.25061,13.98881
1771.0,8.716187,7.844568,14.33788,14.06735
1781.0,9.00211,8.101899,14.42078,14.15026
1791.0,8.712706,7.841435,14.50369,14.23316
1801.0,8.018971,8.024502,14.58659,14.31606
1811.0,7.835177,7.835177,14.66949,14.3946
1821.0,8.983576,7.189822,14.75676,14.47751
1831.0,8.69881,7.828929,14.83966,14.56041
1841.0,8.007935,8.009771,14.92257,14.64331
1851.0,7.819576,7.821133,15.00547,14.72622
1862.0,8.073584,8.071923,15.08837,14.80912
1872.0,8.681502,8.681502,15.17564,14.89202
1882.0,7.985949,7.991434,15.25854,14.97056
1891.0,7.804036,8.671151,15.33708,15.05346
1901.0,8.057018,8.060326,15.41998,15.132
1911.0,8.664263,7.796289,15.50725,15.21491
1922.0,8.965732,8.969828,15.59452,15.30217
1932.0,8.653954,8.652237,15.67742,15.38508
1941.0,8.650522,7.78547,15.75596,15.45925
1951.0,7.783926,7.783926,15.83886,15.54216
1962.0,7.953197,8.951427,15.92613,15.62942
1971.0,8.679775,7.825809,16.0483,15.74287
1981.0,8.445823,8.44378,16.1312,15.82577
1991.0,8.137491,8.142047,16.21847,15.90868
2001.0,8.339331,8.344646,16.29701,15.99158
2011.0,8.116301,7.303312,16.38428,16.07012
2021.0,8.349259,8.349259,16.46718,16.15302
2031.0,8.295291,8.297044,16.55009,16.23593
2041.0,8.866905,8.065292,16.63735,16.31883
2051.0,8.274317,7.331776,16.72025,16.39737
2061.0,8.270135,8.270135,16.80316,16.48027
2071.0,8.206877,8.206877,16.88606,16.56318
2081.0,8.193179,8.196599,16.96896,16.64171
2091.0,8.194889,8.194889,17.05187,16.72462
2101.0,8.451958,7.397254,17.13477,16.80316
2111.0,8.182936,8.184641,17.22204,16.89042
2121.0,8.169317,8.174419,17.30494,16.96896
2131.0,8.169317,8.169317,17.38784,17.05187
2141.0,8.413252,8.413252,17.47075,17.13477
2151.0,9.058176,8.154051,17.55801,17.21767
2161.0,8.135468,9.046906,17.64091,17.30058
2171.0,7.943424,7.943424,17.72382,17.37912
2181.0,8.403576,8.401777,17.80672,17.45765
2191.0,8.118649,8.118649,17.88963,17.54056
2201.0,8.091883,8.085219,17.97253,17.62346
2211.0,8.083554,8.086884,18.05979,17.70637
2221.0,8.342874,8.344646,18.13833,17.7849
2231.0,8.055366,8.055366,18.2256,17.86781
2241.0,8.915658,8.029014,18.31287,17.95071
2251.0,8.033942,8.033942,18.39141,18.02925
2261.0,8.893191,8.083221,18.47867,18.11215
2271.0,8.012632,8.902924,18.55721,18.19506
2281.0,8.002834,8.004466,18.64448,18.27796
2291.0,8.886605,7.999574,18.72738,18.3565
2302.0,8.853819,8.045959,18.81465,18.4394
2311.0,7.967115,8.85774,18.89319,18.52231
2321.0,8.180592,8.186347,18.97609,18.60085
2331.0,8.807676,7.92851,19.06336,18.68375
2341.0,9.094046,8.184641,19.14626,18.76665
2351.0,8.795249,7.914129,19.22916,18.84519
2361.0,8.102736,8.110266,19.31207,18.92809
2371.0,8.77579,8.77579,19.39497,19.011
2382.0,8.758495,7.962268,19.48224,19.0939
2392.0,8.740631,7.868144,19.56514,19.17681
2402.0,8.048555,8.054127,19.64804,19.25971
2412.0,7.858697,8.731885,19.73095,19.34261
2422.0,9.011406,8.110266,19.81821,19.42115
2432.0,8.721413,7.849272,19.90112,19.50406
2442.0,9.033795,8.035585,19.98402,19.58696
2452.0,7.844568,7.844568,20.06692,19.6655
2461.0,8.705752,8.705752,20.14546,19.74404
2471.0,7.835177,8.705752,20.22836,19.82694
2481.0,9.0172,8.020815,20.31563,19.90984
2491.0,8.697076,8.697076,20.39853,19.99275
2501.0,8.081891,8.083554,20.48144,20.07129
