_time,_left_vel,_right_vel,_left_pos,_right_pos
10.0,1.625679,2.438065,0.01308997,0.01308997
20.0,5.541901,4.620207,0.0567232,0.0567232
30.0,8.083221,8.08472,0.135263,0.135263
40.0,9.965717,9.979012,0.2312561,0.2312561
50.0,11.95683,11.95935,0.3447025,0.3447025
60.0,13.67527,12.76892,0.4712389,0.4668756
70.0,14.44278,14.44278,0.6195919,0.6152286
80.0,15.65983,14.83563,0.7723082,0.7592182
90.0,15.99459,15.99459,0.9293879,0.9162978
100.0,16.36587,16.36928,1.095194,1.073377
110.0,16.78201,16.78201,1.265364,1.23482
120.0,18.09143,16.44675,1.44426,1.400627
130.0,18.16916,17.2607,1.61443,1.56207
140.0,19.02217,17.22126,1.797689,1.736603
150.0,19.11642,18.31656,1.994039,1.924225
160.0,19.65461,17.77893,2.172935,2.090032
170.0,18.99457,17.17844,2.364921,2.268928
180.0,18.95135,18.06011,2.556907,2.452188
190.0,18.95135,18.05264,2.748893,2.635447
200.0,19.56282,17.92923,2.949606,2.818707
210.0,18.84224,17.96715,3.132866,2.997603
220.0,20.59861,17.92287,3.337942,3.185226
230.0,19.72326,18.83062,3.534292,3.377212
240.0,19.40487,17.54564,3.721915,3.551745
250.0,19.65461,18.76122,3.926991,3.748095
260.0,19.58034,18.57172,4.118977,3.926991
270.0,19.56248,18.67328,4.324053,4.114614
280.0,20.22611,19.30674,4.516039,4.297873
290.0,19.57046,18.68851,4.721116,4.48986
300.0,20.5188,18.47561,4.917465,4.668756
310.0,19.49494,18.60881,5.122541,4.860742
320.0,20.13278,19.22572,5.318891,5.044002
330.0,20.3604,18.51855,5.51524,5.222898
341.0,20.22907,18.48493,5.72468,5.419247
350.0,20.21685,18.47375,5.92103,5.602507
360.0,19.98607,19.08159,6.117379,5.785767
370.0,19.32228,18.43658,6.313728,5.969026
380.0,20.22867,19.22615,6.514441,6.156649
390.0,20.09943,18.35165,6.710791,6.335545
400.0,19.8538,18.95135,6.911504,6.523168
411.0,20.08736,18.34063,7.125307,6.719518
421.0,19.0977,18.10507,7.321656,6.902777
431.0,20.93139,18.31863,7.526732,7.0904
440.0,19.83329,18.78943,7.709992,7.264933
450.0,20.04723,19.17561,7.910705,7.452556
460.0,20.06587,18.07175,8.111418,7.635816
470.0,20.02723,18.28573,8.312131,7.823438
480.0,19.77608,17.97826,8.512843,8.006698
490.0,20.01125,18.27114,8.713556,8.194321
500.0,20.01984,18.02612,8.914269,8.381944
510.0,19.98734,19.11452,9.114982,8.569567
520.0,19.73948,17.9413,9.315695,8.752826
531.0,19.97143,18.23841,9.516408,8.940449
541.0,19.97401,17.98896,9.71712,9.128072
550.0,20.98712,18.98835,9.909107,9.306968
560.0,20.59861,18.80743,10.10982,9.494591
570.0,19.93176,18.20218,10.31053,9.677851
581.0,19.93751,18.94929,10.51561,9.869837
591.0,19.90409,19.04247,10.71632,10.05746
601.0,19.66266,19.66266,10.91703,10.24508
610.0,19.89226,19.02738,11.10466,10.41962
620.0,19.89206,18.90607,11.3141,10.6116
630.0,19.87256,18.14811,11.51045,10.79486
640.0,20.34389,18.60881,11.80715,11.06102
650.0,20.79064,18.07508,12.00786,11.24428
660.0,20.15613,18.2767,12.20858,11.43627
670.0,19.50452,18.68487,12.41365,11.62826
680.0,20.0651,18.39301,12.61,11.81152
690.0,20.32891,18.47691,12.80635,11.99041
700.0,20.20057,19.37819,13.01579,12.18676
710.0,19.31081,18.40288,13.20778,12.36566
720.0,19.84832,19.02131,13.40849,12.54892
730.0,20.10748,18.27953,13.6092,12.73218
740.0,20.00273,19.0975,13.80555,12.9198
750.0,20.04032,19.12939,14.0019,13.10306
760.0,19.03073,17.97346,14.20262,13.28632
770.0,20.01942,18.19947,14.40333,13.47394
780.0,19.97775,18.17294,14.60404,13.6572
790.0,20.89888,18.17294,14.80476,13.84482
800.0,18.96639,18.96181,15.0011,14.03245
810.0,19.9404,19.03402,15.20618,14.22007
820.0,19.90319,18.10507,15.40689,14.40333
830.0,20.80357,18.09381,15.60761,14.59095
840.0,20.46203,18.00659,15.80832,14.77857
850.0,19.05728,18.24994,16.00903,14.9662
860.0,19.83329,18.02281,16.20975,15.15382
870.0,19.79648,17.98567,16.40173,15.32835
880.0,20.34752,18.71623,16.60681,15.52034
890.0,19.73137,18.83449,16.79879,15.69924
900.0,20.55642,17.89714,17.00387,15.88686
910.0,19.63853,18.75354,17.20458,16.07885
920.0,20.29882,19.38024,17.40093,16.25774
930.0,19.62247,18.7382,17.60601,16.44973
940.0,19.54802,18.53228,17.79799,16.62862
950.0,19.57046,17.80222,18.00307,16.81625
960.0,20.21333,18.37963,18.19942,16.99951
970.0,20.41425,18.63909,18.40886,17.19149
980.0,20.44669,17.40415,18.60085,17.37039
990.0,20.36454,18.59371,18.7972,17.55365
1000.0,19.98957,18.38703,19.00664,17.75
1010.0,20.24131,18.48866,19.20299,17.93326
1020.0,19.27084,18.26932,19.39933,18.11652
1030.0,19.3184,18.44029,19.59568,18.29978
1040.0,19.93626,18.12388,19.7964,18.48304
1051.0,19.34097,18.51481,20.00584,18.67939
1061.0,20.13532,18.13434,20.20655,18.86265
1071.0,20.0954,18.34797,20.40726,19.04591
1081.0,19.83739,18.03771,20.60361,19.23353
1091.0,20.0753,18.32596,20.80433,19.41679
1101.0,20.09359,19.0977,21.00504,19.60441
1111.0,20.05124,19.17944,21.20575,19.79203
1121.0,19.79648,18.89664,21.40646,19.97529
1131.0,20.03522,18.29303,21.60718,20.16292
1141.0,20.04282,19.05381,21.80789,20.35054
1150.0,20.01125,18.27114,21.99551,20.52071
1160.0,19.76387,18.8694,22.19622,20.70833
1170.0,19.9953,18.25658,22.39694,20.89595
1180.0,20.00607,19.01448,22.60201,21.08358
1190.0,19.97938,18.23841,22.79836,21.26684
1200.0,19.73137,18.82675,22.99908,21.45446
1211.0,19.95158,18.21666,23.19979,21.64208
1221.0,19.96031,17.9725,23.40487,21.82971
1230.0,19.93968,18.20218,23.59249,22.00424
1240.0,19.68282,18.78815,23.7932,22.19186
1250.0,19.0576,18.19134,23.99391,22.37948
1261.0,19.91021,18.92766,24.19899,22.57147
1271.0,19.90409,18.1733,24.3997,22.75473
1280.0,19.88043,19.01607,24.59169,22.93363
1290.0,19.88437,19.01984,24.7924,23.12125
1306.0,19.1935,19.24995,25.10656,23.40487
1310.0,20.36217,18.41883,25.19819,23.48777
1320.0,20.31027,19.17201,25.39018,23.66666
1330.0,19.50452,18.69183,25.59525,23.85865
1340.0,19.42956,18.50826,25.78724,24.03755
1350.0,20.2606,18.64322,25.99668,24.22953
1360.0,19.98469,18.32279,26.19303,24.41279
1370.0,20.25171,18.40676,26.38938,24.59605
1380.0,20.15578,18.55017,26.59882,24.78804
1390.0,20.07384,18.29486,26.79517,24.9713
1400.0,19.83329,19.0069,26.99152,25.15892
1410.0,20.96437,18.23751,27.19659,25.34218
1420.0,20.0069,18.19947,27.39294,25.52544
1430.0,20.93376,19.11343,27.59365,25.71306
1440.0,19.75472,18.10849,27.79,25.89632
1450.0,20.89888,18.18051,27.99508,26.08395
1460.0,19.95284,19.05778,28.19143,26.27157
1470.0,19.95284,19.04985,28.39214,26.45483
1480.0,19.67677,18.86045,28.59286,26.64245
1490.0,19.88028,18.28652,28.79793,26.83007
1500.0,19.8579,18.96312,28.99865,27.0177
1510.0,20.77773,18.97097,29.18627,27.19223
1520.0,18.82546,18.82546,29.38698,27.37985
1530.0,19.78831,18.90833,29.59206,27.56748
1540.0,20.64098,18.84999,29.79713,27.75946
1550.0,19.72326,18.82675,29.98476,27.93399
1560.0,19.73414,17.65687,30.18983,28.12162
1570.0,19.65815,18.86842,30.39491,28.3136
1580.0,20.64013,18.58931,30.58689,28.4925
