_time,_left_vel,_right_vel,_left_pos,_right_pos
551.0,5.203724,5.203724,2.639811,2.670354
561.0,4.986655,4.988936,2.69217,2.722714
571.0,4.333853,6.064984,2.74453,2.779437
581.0,4.474285,5.368042,2.79689,2.831797
592.0,5.196494,5.196494,2.853613,2.884156
602.0,4.977553,5.978519,2.905973,2.94088
611.0,5.190313,5.190313,2.95397,2.988876
621.0,5.355961,5.357057,3.00633,3.041236
642.0,4.242414,6.400963,3.119776,3.154683
646.0,4.793543,4.797497,3.137229,3.172136
652.0,5.259731,5.259731,3.167773,3.202679
661.0,4.801192,4.805422,3.215769,3.250676
671.0,5.564281,5.563098,3.268129,3.303035
681.0,4.785395,5.747517,3.320489,3.359759
691.0,5.544248,5.543074,3.372849,3.412119
701.0,4.612392,4.613368,3.425209,3.464478
711.0,4.84007,5.647792,3.477569,3.516838
721.0,5.480414,5.483858,3.529928,3.569198
731.0,5.481562,5.481562,3.582288,3.621558
741.0,5.281195,5.279917,3.634648,3.673918
751.0,5.467824,4.55652,3.687008,3.726278
761.0,5.454154,4.547971,3.739368,3.778638
771.0,4.796618,4.796618,3.791728,3.835361
781.0,5.641013,4.699831,3.844088,3.883358
791.0,5.451882,4.542289,3.896447,3.935717
801.0,5.441683,4.536622,3.948808,3.988077
811.0,5.437163,5.438292,4.001167,4.0448
821.0,5.254483,5.254483,4.053527,4.09716
831.0,5.42927,4.524392,4.105887,4.14952
841.0,5.416913,4.517833,4.158247,4.20188
851.0,5.418034,4.514094,4.210607,4.25424
861.0,5.7165,4.898941,4.262967,4.310963
871.0,5.403496,4.501055,4.310963,4.35896
881.0,5.383495,4.489016,4.367686,4.41132
891.0,5.382389,5.383495,4.420046,4.468043
901.0,4.625104,4.624124,4.468043,4.516039
911.0,5.354866,5.358154,4.524766,4.572762
921.0,5.160032,4.130957,4.572762,4.620759
931.0,5.350488,5.349395,4.629486,4.677482
942.0,5.648837,5.648837,4.681846,4.734206
951.0,5.337398,5.337398,4.734206,4.782202
961.0,5.135738,5.138157,4.782202,4.834562
971.0,5.32329,5.325456,4.838925,4.891285
981.0,5.488457,4.574673,4.891285,4.939282
992.0,5.463911,5.462934,4.943645,4.996005
1001.0,5.081904,6.103972,4.996005,5.048365
1011.0,6.1604,5.281408,5.048365,5.100725
1021.0,5.450747,5.450747,5.100725,5.153085
1032.0,5.422202,5.423164,5.153085,5.205444
1042.0,5.059512,5.060686,5.205444,5.257804
1051.0,5.262299,5.24648,5.257804,5.310164
1061.0,5.418034,5.416913,5.310164,5.362524
1071.0,5.241229,5.242279,5.362524,5.414884
1082.0,5.029187,5.031507,5.414884,5.467244
1091.0,5.237035,5.237035,5.467244,5.519604
1101.0,5.406844,5.405727,5.519604,5.571964
1111.0,5.232848,5.232848,5.571964,5.624323
1121.0,5.01993,5.021086,5.624323,5.676683
1131.0,5.224494,5.225536,5.676683,5.729043
1142.0,5.394588,5.393477,5.729043,5.781403
1152.0,5.222409,5.222409,5.781403,5.833763
1162.0,5.006107,5.009556,5.833763,5.886123
1171.0,5.216166,5.216166,5.886123,5.938483
1181.0,5.385711,5.384603,5.938483,5.990843
1191.0,5.212012,5.212012,5.990843,6.043202
1201.0,4.99579,4.996934,6.043202,6.095562
1211.0,5.205794,5.204759,6.095562,6.147922
1221.0,5.375757,5.374654,6.152286,6.200282
1232.0,5.201657,5.201657,6.204646,6.252642
1242.0,4.983238,4.986655,6.257005,6.305002
1251.0,5.196494,5.195463,6.305002,6.357362
1261.0,5.362544,5.364741,6.361725,6.409722
1271.0,5.191342,5.192371,6.414085,6.462081
1282.0,4.973015,4.977553,6.466445,6.514441
1291.0,5.186201,5.187228,6.518805,6.566801
1306.0,6.372916,4.267309,6.597344,6.640978
1311.0,5.249637,5.249637,6.623525,6.667158
1321.0,4.811781,5.779236,6.675884,6.723881
1331.0,5.688818,5.688818,6.732607,6.776241
1341.0,5.020123,5.857933,6.780604,6.828601
1351.0,4.625104,4.626085,6.832964,6.876597
1361.0,5.653019,5.657207,6.889687,6.933321
1371.0,4.596843,5.524359,6.937684,6.98568
1381.0,5.348521,5.348521,6.990044,7.033677
1391.0,4.56319,4.56319,7.042404,7.086037
1401.0,4.562237,4.565101,7.094763,7.138397
1411.0,4.803658,5.60324,7.151486,7.19512
1421.0,4.941476,4.940543,7.203846,7.247479
1431.0,5.46212,4.551766,7.256207,7.295476
1441.0,5.587863,5.589909,7.31293,7.3522
1451.0,5.588886,5.588886,7.365289,7.404559
1461.0,5.634942,4.695785,7.413286,7.452556
1471.0,5.441683,4.535679,7.465646,7.504916
1481.0,5.430396,5.433777,7.518006,7.561639
1491.0,5.428144,5.428144,7.570365,7.613999
1501.0,5.245639,5.241858,7.627089,7.666358
1511.0,5.422523,5.424769,7.679449,7.718719
1521.0,5.407961,5.412433,7.731809,7.771079
1531.0,5.53922,4.750488,7.788532,7.823438
1541.0,5.565464,5.570199,7.836528,7.875798
1551.0,5.385711,5.384603,7.893251,7.928158
1561.0,5.374654,4.480718,7.945611,7.980518
1571.0,6.257583,5.363643,7.997971,8.032878
1581.0,5.665603,4.856231,8.050331,8.085238
1591.0,5.352676,5.352676,8.102691,8.137598
1601.0,5.328707,5.339576,8.155051,8.189958
1611.0,5.339576,5.338486,8.207411,8.242317
1621.0,4.838281,4.838281,8.25977,8.294677
1631.0,5.329792,5.330877,8.312131,8.347037
1642.0,5.309256,5.313566,8.368854,8.40376
1651.0,4.42977,4.42977,8.41685,8.451756
1661.0,4.553666,5.463259,8.46921,8.504117
1672.0,5.281408,5.282474,8.525933,8.56084
1681.0,5.072452,5.074811,8.578293,8.6132
1691.0,5.275023,5.27396,8.630653,8.66556
1701.0,4.535679,5.441683,8.683013,8.717919
1711.0,5.263357,5.263357,8.735373,8.77028
1721.0,5.036153,5.038479,8.787733,8.822639
1731.0,4.368565,5.242279,8.840093,8.874999
1741.0,5.409078,5.409078,8.896816,8.927359
1751.0,5.234941,5.233894,8.949176,8.979719
1761.0,5.025712,5.029187,9.001535,9.032079
1771.0,5.231802,5.231802,9.053895,9.084438
1781.0,5.401267,5.401267,9.106256,9.136799
1791.0,6.097676,5.22658,9.162978,9.189158
1801.0,6.018376,5.017621,9.215339,9.241518
1811.0,5.222409,5.222409,9.267698,9.293879
1821.0,5.391256,4.494564,9.320058,9.346238
1831.0,6.087953,5.218246,9.376781,9.398598
1841.0,5.004959,5.006107,9.429141,9.455321
1851.0,5.21305,5.214088,9.481501,9.507681
1862.0,5.380177,5.380177,9.533861,9.56004
1872.0,5.207865,5.207865,9.586221,9.612401
1882.0,4.990077,4.994646,9.642944,9.664761
1891.0,5.203724,4.336437,9.690941,9.712757
1901.0,4.474285,5.371346,9.7433,9.769481
1911.0,5.198558,5.196494,9.800024,9.82184
1922.0,4.980962,4.984376,9.852384,9.8742
1932.0,5.193402,5.193402,9.909107,9.92656
1941.0,5.189284,4.324403,9.957104,9.974557
1951.0,5.189284,5.189284,10.01383,10.03128
1971.0,4.25068,4.269396,10.11855,10.13164
1971.0,4.25068,4.269396,10.11855,10.13164
1981.0,5.46554,5.46554,10.17091,10.18836
1991.0,5.570199,4.641833,10.22327,10.23636
2001.0,5.683525,5.684582,10.27999,10.29308
2011.0,5.552479,4.628047,10.33235,10.34108
2021.0,5.546597,5.544248,10.38907,10.3978
2031.0,5.661402,5.661402,10.44143,10.45016
2041.0,5.511566,4.596843,10.48943,10.49816
2051.0,5.62077,5.619735,10.54615,10.55488
2061.0,4.961141,4.9602,10.59851,10.60724
2071.0,4.795739,5.592979,10.65087,10.6596
0.0,0.0,0.0,0.0,0.0
2091.0,5.599132,5.598105,10.75995,10.76432
2101.0,4.939611,4.939611,10.81231,10.81668
2111.0,4.793105,4.791351,10.86467,10.86904
2121.0,4.539454,5.449613,10.91703,10.9214
2131.0,5.582757,4.783472,10.97376,10.97376
2141.0,4.921967,4.921041,11.02612,11.02612
2151.0,4.529088,4.529088,11.07411,11.07411
2161.0,5.423646,5.427019,11.13084,11.13084
2171.0,5.4214,5.4214,11.1832,11.1832
2181.0,6.284191,5.233057,11.23992,11.23556
2191.0,5.411314,4.510361,11.29228,11.28792
2201.0,6.28721,4.490863,11.349,11.34028
2211.0,5.389036,5.387928,11.397,11.39264
2221.0,6.234803,5.19567,11.45372,11.445
2231.0,5.514219,4.724768,11.50608,11.49736
2241.0,6.193503,5.167365,11.55844,11.54972
2251.0,5.355961,4.464214,11.6108,11.60208
2261.0,5.531363,4.608495,11.66316,11.65444
2271.0,4.451462,4.451462,11.71552,11.7068
2281.0,5.138157,5.140578,11.76788,11.75916
2291.0,5.331963,4.443303,11.82461,11.81152
2301.0,5.501143,4.587177,11.87697,11.86388
2311.0,5.312488,5.312488,11.92933,11.91623
2321.0,5.310332,5.312488,11.98605,11.97296
2331.0,5.286741,4.404727,12.03841,12.02096
2341.0,5.45529,4.544181,12.09077,12.07331
2351.0,5.27396,5.275023,12.14313,12.12568
2362.0,5.263357,5.265474,12.19985,12.1824
2371.0,5.265474,5.266534,12.25221,12.23476
2381.0,5.436034,5.416913,12.30457,12.28712
2391.0,5.244379,5.24543,12.35693,12.33948
2401.0,5.031507,6.039201,12.40929,12.39184
2411.0,6.112319,5.239131,12.46601,12.4442
2421.0,5.406844,5.407961,12.51837,12.49656
2431.0,5.233894,5.233894,12.57073,12.54892
2441.0,5.021086,5.022241,12.62309,12.60128
2451.0,5.228668,5.229712,12.67545,12.65364
2461.0,4.499198,5.397925,12.72781,12.706
2471.0,5.224494,5.225536,12.78454,12.75836
2482.0,5.009556,5.011858,12.8369,12.81072
2492.0,5.217206,5.217206,12.88926,12.86308
2502.0,5.386818,5.386818,12.94598,12.91544
