_time,_left_vel,_right_vel,_left_pos,_right_pos
10.0,1.85476,1.854366,0.008726645,0.008726645
20.0,4.626085,3.698515,0.04799655,0.04799655
30.0,6.468974,5.661402,0.1047198,0.1047198
40.0,8.263869,8.279551,0.1788962,0.1788962
50.0,8.878386,8.876744,0.270526,0.2661627
60.0,9.912889,9.922281,0.3665192,0.3665192
70.0,11.23327,11.23327,0.4756022,0.4712389
80.0,11.83212,10.93336,0.5890486,0.5759587
90.0,11.83459,11.83706,0.7024951,0.6937684
100.0,12.35369,11.53011,0.8290314,0.8115781
110.0,12.78864,12.78864,0.9555677,0.9381145
120.0,12.71047,12.72106,1.082104,1.060287
130.0,13.62687,12.72371,1.217367,1.186824
140.0,13.95082,13.13018,1.35263,1.317724
150.0,13.5408,12.74195,1.487893,1.448623
160.0,13.56755,13.57036,1.623156,1.583886
170.0,13.51859,13.5112,1.762783,1.714786
180.0,14.01496,13.08063,1.893682,1.841322
190.0,14.42719,12.63423,2.037672,1.976585
200.0,14.38853,14.40041,2.177298,2.116212
210.0,13.42075,13.4329,2.316925,2.251475
220.0,14.85703,13.91958,2.456551,2.382375
230.0,13.45044,13.45597,2.596177,2.522001
241.0,14.30012,14.29426,2.74453,2.66599
250.0,14.28841,13.39538,2.879793,2.792527
260.0,14.56059,13.74402,3.028146,2.936517
270.0,14.23306,14.23306,3.163409,3.071779
280.0,14.22726,13.34078,3.311762,3.211406
290.0,15.11955,14.23016,3.451389,3.346669
300.0,13.69834,13.69328,3.595378,3.490659
310.0,14.18102,14.1839,3.735005,3.625921
320.0,13.29658,14.32611,3.874631,3.761184
330.0,15.04899,14.11222,4.027347,3.905174
340.0,14.55047,14.55654,4.166974,4.0448
350.0,14.06956,14.06956,4.3066,4.180064
360.0,14.19626,14.20286,4.45059,4.31969
371.0,14.05257,13.16633,4.598943,4.463679
381.0,14.4991,13.59291,4.742932,4.603306
390.0,13.94311,13.9459,4.882558,4.742932
400.0,14.09797,14.10123,5.026548,4.878195
410.0,13.97661,13.10307,5.170538,5.017822
420.0,14.42719,13.5199,5.314528,5.157448
430.0,13.95984,13.95984,5.458517,5.297074
