_time,_left_vel,_right_vel,_left_pos,_right_pos
10.0,2.437611,2.438065,0.01308997,0.01308997
20.0,4.613368,4.616296,0.05235988,0.05235988
30.0,6.46538,7.274899,0.122173,0.122173
40.0,9.147428,9.149172,0.2094395,0.2094395
50.0,10.11732,10.11945,0.309796,0.3054326
60.0,11.84695,11.8792,0.4232423,0.418879
70.0,11.88169,12.79567,0.5454154,0.5366888
80.0,13.76109,12.70254,0.6806784,0.6675884
90.0,14.56565,13.661,0.8203048,0.8028515
100.0,14.55047,14.55654,0.9642944,0.9424778
110.0,14.54744,14.54744,1.112647,1.086468
120.0,15.82061,14.7659,1.269727,1.23482
130.0,16.35565,14.53533,1.426807,1.383173
140.0,15.3989,14.4991,1.583886,1.53589
150.0,16.3081,15.40529,1.745329,1.688606
160.0,15.73692,15.73692,1.911136,1.845686
170.0,16.27431,15.37655,2.076942,2.002765
180.0,17.14646,15.3511,2.247111,2.159845
190.0,16.65996,15.86375,2.412918,2.321288
200.0,16.74266,15.81926,2.574361,2.469641
210.0,16.16378,15.27208,2.74453,2.631084
220.0,17.01275,16.12727,2.919063,2.79689
230.0,17.03723,16.13058,3.080506,2.949606
240.0,16.53165,16.53949,3.255039,3.115413
251.0,17.29605,15.72085,3.429572,3.281219
260.0,17.53167,16.51601,3.595378,3.433935
270.0,16.92592,16.03181,3.769911,3.599741
280.0,17.47537,15.64245,3.935717,3.756821
291.0,17.23395,16.44764,4.114614,3.926991
300.0,16.41504,16.42276,4.276057,4.08407
310.0,16.82971,16.82971,4.446226,4.24115
320.0,17.67503,16.06525,4.625123,4.406956
330.0,16.69415,16.68743,4.790929,4.568399
340.0,17.25436,15.23507,4.961098,4.725479
351.0,17.06241,16.28684,5.139995,4.895648
360.0,17.25352,16.34203,5.310164,5.057091
370.0,16.67065,15.79325,5.480334,5.214171
380.0,17.19038,16.18668,5.654867,5.375614
390.0,16.61386,16.61386,5.820673,5.537057
400.0,17.15001,16.25074,5.995206,5.6985
410.0,16.59723,16.59723,6.165376,5.859943
420.0,17.09136,16.09711,6.339909,6.021386
430.0,17.44631,16.57731,6.510078,6.182829
440.0,17.1146,16.21718,6.684611,6.344272
450.0,17.42889,16.55745,6.859144,6.505715
460.0,18.06343,16.06378,7.033677,6.667158
470.0,17.40456,15.6641,7.203846,6.828601
480.0,16.1871,17.08286,7.374016,6.994407
490.0,17.39762,16.52774,7.548549,7.15585
501.0,17.02467,16.03058,7.723082,7.317293
511.0,17.38376,15.64538,7.897615,7.478736
521.0,17.04423,17.04423,8.067784,7.644542
530.0,17.35955,15.6236,8.233591,7.792895
540.0,16.9818,15.99385,8.408124,7.958701
550.0,17.3492,15.61428,8.582657,8.120144
560.0,17.89714,17.00577,8.75719,8.285951
570.0,17.33541,16.47191,8.931723,8.447393
