_time,_left_vel,_right_vel,_left_pos,_right_pos
10.0,2.446723,2.447638,0.01745329,0.01308997
20.0,5.868062,6.705068,0.06981317,0.06981317
30.0,10.18387,9.258059,0.1614429,0.1570796
40.0,12.8522,12.0556,0.283616,0.2792527
50.0,15.69873,13.85475,0.4232423,0.4145157
60.0,15.97897,15.97897,0.580322,0.5715953
70.0,18.35643,17.44228,0.7592182,0.7461283
80.0,20.11591,18.29869,0.9512044,0.9250245
90.0,20.86946,19.27121,1.169371,1.130101
100.0,22.3209,19.83704,1.387537,1.330814
110.0,23.2732,20.85795,1.61443,1.540253
120.0,23.70876,20.99068,1.845686,1.749693
130.0,23.72859,21.90331,2.081305,1.967859
140.0,24.72605,22.25344,2.330014,2.186025
150.0,24.78252,23.18365,2.578724,2.412918
160.0,25.41565,21.79391,2.831797,2.635447
170.0,25.53051,22.33919,3.089233,2.86234
180.0,26.27519,22.99079,3.351032,3.097959
190.0,25.3787,23.56593,3.595378,3.320489
200.0,26.17091,23.4976,3.861541,3.556108
210.0,27.05657,23.45873,4.132067,3.791728
220.0,26.92906,23.6605,4.402593,4.036074
230.0,27.02306,24.32075,4.655666,4.262967
240.0,25.97749,24.20582,4.926192,4.507313
250.0,26.90641,24.22075,5.201081,4.751659
260.0,26.85407,25.00206,5.458517,4.987278
270.0,26.79625,25.00472,5.733407,5.235988
280.0,25.83071,24.81511,5.990843,5.471607
290.0,26.80174,24.12156,6.265732,5.720316
300.0,26.68946,24.25416,6.544985,5.973389
310.0,26.70877,24.02809,6.806784,6.209009
320.0,26.72471,23.65224,7.068583,6.444628
330.0,26.46577,23.82401,7.347836,6.697701
340.0,26.48867,24.68253,7.609635,6.942047
350.0,26.47647,24.72138,7.875798,7.18203
361.0,27.34243,24.70138,8.163777,7.439466
370.0,27.32034,24.68641,8.425577,7.679449
380.0,27.3106,24.5898,8.69174,7.919431
390.0,27.12312,23.69463,8.957902,8.159414
400.0,27.3087,24.29129,9.228428,8.40376
410.0,27.17216,24.5426,9.494591,8.643744
420.0,27.15761,24.44185,9.760754,8.888089
431.0,26.2798,23.65182,10.04437,9.145525
441.0,27.24554,24.23507,10.3149,9.389872
451.0,27.13945,24.51305,10.58106,9.634217
461.0,27.11261,24.40135,10.84722,9.878564
471.0,27.11769,24.49339,11.11775,10.12291
481.0,27.19523,24.19029,11.38391,10.36726
491.0,26.21139,24.46397,11.65007,10.6116
501.0,27.05098,24.34588,11.9206,10.85595
511.0,27.05801,24.4395,12.18676,11.10029
521.0,26.12167,24.12898,12.45292,11.34464
530.0,27.02558,24.4102,12.706,11.5759
540.0,26.09535,24.29567,12.97216,11.82024
550.0,27.004,24.39558,13.24269,12.06895
560.0,27.07647,24.08458,13.51321,12.31766
570.0,26.98245,24.37124,13.77937,12.56201
580.0,26.05237,24.26565,14.04554,12.80635
590.0,26.95019,24.34211,14.31606,13.0507
601.0,26.00192,25.01905,14.58659,13.30377
611.0,26.04451,24.30821,14.85275,13.54375
620.0,26.90195,24.29854,15.10582,13.77501
630.0,26.90195,24.29854,15.37635,14.02372
641.0,27.18325,24.74474,15.77778,14.38151
650.0,26.52754,24.69288,16.01776,14.60404
660.0,26.1221,24.25623,16.29265,14.85711
670.0,26.91899,24.47181,16.55445,15.09273
680.0,26.03512,24.42614,16.82497,15.34581
690.0,26.90546,24.10676,17.08677,15.58143
700.0,25.88229,24.76714,17.34421,15.82141
710.0,26.72414,24.29918,17.62346,16.07885
720.0,26.57769,24.76035,17.88526,16.31446
730.0,26.62802,24.78639,18.14706,16.55445
740.0,26.56028,24.42951,18.41322,16.79879
750.0,25.62354,24.70841,18.67502,17.04314
760.0,26.49422,24.68253,18.94118,17.28312
770.0,26.48329,24.06687,19.22044,17.54056
780.0,26.42937,23.94708,19.4866,17.7849
790.0,27.25073,24.03593,19.75713,18.02925
800.0,26.42781,24.61035,20.01893,18.2736
810.0,26.3814,24.78252,20.28073,18.51794
820.0,26.33962,23.86128,20.55125,18.76229
0.0,0.0,0.0,0.0,0.0
840.0,26.28508,24.48757,21.06612,19.23789
850.0,26.27416,24.46723,21.33229,19.48224
860.0,27.32331,23.11973,21.60281,19.72658
870.0,26.23059,24.40135,21.86897,19.97966
880.0,26.13308,25.2528,22.1395,20.22836
890.0,26.94877,24.56648,22.41003,20.47271
900.0,26.94556,25.08725,22.6631,20.70833
910.0,25.99884,24.21577,22.93363,20.95704
920.0,26.9661,24.90955,23.19106,21.19266
930.0,26.87327,24.18098,23.46159,21.44137
940.0,26.73903,25.11382,23.73648,21.69444
950.0,26.81272,24.13145,23.98955,21.93006
960.0,25.86598,24.0969,24.26444,22.18313
970.0,26.71968,24.04771,24.52188,22.41439
980.0,26.61055,24.1914,24.79676,22.67183
990.0,26.68699,24.0134,25.0542,22.90745
1000.0,25.53443,24.52453,25.31164,23.14743
1010.0,25.63021,23.84812,25.58653,23.4005
1020.0,25.54852,24.63608,25.84833,23.64485
1030.0,26.45507,24.69639,26.11012,23.88483
1040.0,25.41544,24.41589,26.37193,24.12481
1051.0,26.40203,24.00409,26.65118,24.38225
1061.0,26.296,24.48249,26.91298,24.6266
1070.0,26.32208,23.68511,27.17914,24.86658
1080.0,26.28508,24.26877,27.44094,25.11092
1090.0,26.29036,24.5426,27.7071,25.35527
1100.0,26.24691,23.52684,27.9689,25.59525
1110.0,27.1449,24.51797,28.23506,25.8396
1120.0,26.2122,24.20706,28.50123,26.08831
1130.0,26.24292,24.49339,28.76303,26.32829
1140.0,26.17633,24.38115,29.02483,26.57264
1150.0,26.21664,24.46887,29.29099,26.81698
1160.0,27.16387,25.16334,29.56151,27.06569
1170.0,27.06343,24.44928,29.82331,27.30568
1180.0,27.0398,24.3308,30.08948,27.55002
1190.0,26.16947,24.42972,30.35128,27.79437
1201.0,26.09763,24.10676,30.6218,28.04308
1211.0,26.14334,24.40045,30.8836,28.28742
1221.0,26.98406,24.28566,31.15413,28.53177
1231.0,26.11726,25.24668,31.41593,28.78048
1241.0,26.04371,24.06244,31.68209,29.02483
1250.0,26.96094,23.48211,31.93516,29.25172
1260.0,26.93964,24.25066,32.20132,29.50043
1270.0,26.93409,24.32757,32.46749,29.74477
1281.0,26.98963,25.00185,32.73801,29.99785
1291.0,26.91801,24.30821,33.00418,30.24219
1305.0,25.76766,23.72544,33.39687,30.59562
1310.0,26.36449,24.61181,33.52777,30.71779
1320.0,26.14725,24.53143,33.7983,30.9665
1330.0,26.07749,25.14615,34.05137,31.20212
1340.0,26.04969,24.19416,34.32626,31.4552
1350.0,26.86374,25.23564,34.58806,31.69518
1360.0,26.7972,24.04544,34.84113,31.92644
1370.0,26.75393,25.12781,35.11602,32.18387
1380.0,25.8728,25.0382,35.37346,32.42385
1390.0,25.65583,24.73955,35.63526,32.6682
1400.0,26.58327,23.84831,35.89706,32.90382
1410.0,26.51255,24.91032,36.17631,33.16562
1420.0,26.45942,23.98339,36.43811,33.4056
1430.0,26.48816,24.08015,36.70427,33.64995
1440.0,26.47204,24.66703,36.96607,33.89429
1450.0,26.46097,24.64639,37.22787,34.13428
1460.0,26.40937,24.75878,37.48967,34.38298
1470.0,26.41678,24.60521,37.75584,34.62733
1480.0,26.36174,24.56929,38.022,34.86731
1490.0,26.33979,24.53347,38.2838,35.11166
1500.0,26.29993,24.6469,38.54996,35.36037
1510.0,26.31871,23.92173,38.81612,35.60472
