_time,_control,_left_pos,_right_pos,_left_vel,_right_vel
17.0,0.0,0.03058134,0.0305623,3.72388,3.724788
25.0,0.0,0.04376667,0.04376658,5.578984,5.578271
41.0,0.0,0.06571722,0.06569818,8.338623,8.34713
49.0,0.0,0.07882656,0.07446316,9.993614,9.428816
65.0,0.0,0.09637538,0.08762961,12.09286,10.99905
74.0,0.0,0.1051403,0.1007388,12.41197,11.87931
90.0,0.0,0.109523,0.1007772,13.69702,12.61552
98.0,0.0,0.109561,0.1051595,13.50707,12.94275
114.0,0.0,0.1139625,0.109542,14.211,13.66785
121.0,0.0,0.118307,0.1095611,14.95237,13.83952
138.0,0.0,0.1270717,0.1182878,15.46332,14.4357
146.0,0.0,0.1227275,0.1139625,15.23355,14.13838
162.0,0.0,0.1270908,0.1095993,15.91252,13.74708
170.0,0.0,0.1270909,0.1226513,15.68179,15.12979
185.0,0.0,0.1314542,0.1139437,16.28106,14.11903
193.0,0.0,0.1271099,0.1183069,15.66044,14.575
210.0,0.0,0.1314733,0.1183451,16.26487,14.64931
218.0,0.0,0.1358367,0.1270528,16.36774,15.3025
233.0,0.0,0.1357987,0.1226514,16.78826,15.17112
241.0,0.0,0.1314922,0.1227082,16.31759,15.22026
258.0,0.0,0.1358557,0.1270528,16.45135,15.40121
265.0,0.0,0.1271292,0.1140008,16.71109,14.96852
281.0,0.0,0.1314923,0.1139817,16.40347,14.22169
290.0,0.0,0.1358368,0.1270337,16.62116,15.5431
305.0,0.0,0.1227849,0.1139819,16.23994,15.08797
314.0,0.0,0.1357988,0.1226704,16.59669,14.98504
330.0,0.0,0.1358558,0.1183451,16.74047,14.58944
338.0,0.0,0.1314925,0.1183261,16.85765,15.16213
354.0,0.0,0.1358557,0.1183451,16.73012,14.58041
362.0,0.0,0.1358558,0.1226894,16.74047,15.11108
378.0,0.0,0.1358177,0.1270337,16.38956,15.34332
386.0,0.0,0.140219,0.1227273,17.06298,14.92099
402.0,0.0,0.1358178,0.1226514,16.88888,15.264
410.0,0.0,0.1358557,0.1227082,16.50354,14.89915
426.0,0.0,0.1401811,0.1226894,17.23144,15.08682
434.0,0.0,0.1358747,0.1227084,16.47941,14.87557
450.0,0.0,0.1358177,0.1183071,16.67855,14.53544
458.0,0.0,0.140219,0.1314159,16.66981,15.61863
474.0,0.0,0.1358178,0.1183072,16.66622,14.52469
482.0,0.0,0.140219,0.1226893,17.15944,15.00344
498.0,0.0,0.1401811,0.1226894,16.86105,14.76233
506.0,0.0,0.127148,0.1139817,16.45466,14.74479
522.0,0.0,0.140219,0.118364,17.36862,14.66389
530.0,0.0,0.1271482,0.1183262,16.43543,15.29202
546.0,0.0,0.127148,0.1140008,16.69345,14.97642
554.0,0.0,0.1401811,0.1226705,16.89778,14.77483
570.0,0.0,0.1271292,0.1139818,16.67585,14.96062
578.0,0.0,0.1401811,0.131397,16.55714,15.51128
594.0,0.0,0.1358368,0.1226706,16.6028,15.00713
602.0,0.0,0.1271291,0.118345,16.55802,15.40399
618.0,0.0,0.1315113,0.1183451,16.88157,15.20125
626.0,0.0,0.1358368,0.1270528,16.29479,15.23617
642.0,0.0,0.1358368,0.1226895,16.76745,15.15231
650.0,0.0,0.140219,0.1270717,16.80019,15.21601
666.0,0.0,0.1271102,0.1139629,16.63202,14.91931
674.0,0.0,0.140181,0.1313969,16.77798,15.71991
690.0,0.0,0.1358368,0.1226706,16.56012,14.96669
698.0,0.0,0.1314924,0.1227083,16.48611,15.37929
714.0,0.0,0.1315114,0.1183642,17.08427,15.38589
722.0,0.0,0.1402002,0.1226895,16.9162,14.79451
737.0,0.0,0.1271102,0.1183451,16.25596,15.14653
746.0,0.0,0.140181,0.1270528,16.70971,15.13231
762.0,0.0,0.1358368,0.1226895,16.70326,15.098
770.0,0.0,0.1314924,0.1183451,16.74766,15.06326
786.0,0.0,0.1358557,0.1270717,16.51361,15.45766
794.0,0.0,0.1314925,0.1183642,16.72198,15.0421
810.0,0.0,0.1271481,0.1183641,16.55585,15.42214
818.0,0.0,0.1358178,0.1183262,16.91422,14.72254
834.0,0.0,0.1315115,0.1140198,17.11107,14.83929
842.0,0.0,0.1358368,0.1270339,16.27322,15.21236
858.0,0.0,0.1314925,0.1183452,16.7498,15.0864
866.0,0.0,0.1402001,0.1270528,16.59453,15.02807
882.0,0.0,0.1358368,0.1227085,16.64366,15.04224
890.0,0.0,0.1314924,0.1183451,16.62641,14.95427
906.0,0.0,0.1314924,0.1183451,17.07091,15.37384
914.0,0.0,0.1402001,0.1270528,16.54929,14.98891
930.0,0.0,0.1402002,0.1270528,16.97378,15.39372
938.0,0.0,0.1227848,0.1140008,16.28323,15.11007
954.0,0.0,0.127167,0.118364,16.47824,15.3518
962.0,0.0,0.1445445,0.1270528,17.1969,15.10521
978.0,0.0,0.1314736,0.1183452,16.69,15.03059
986.0,0.0,0.1314734,0.1226894,16.52357,15.41032
1002.0,0.0,0.1358557,0.1270528,16.58651,15.52594
1010.0,0.0,0.1358558,0.1227274,17.05068,15.39091
1026.0,0.0,0.1358558,0.1270528,16.3975,15.34891
1034.0,0.0,0.1358558,0.1227274,17.02921,15.37155
1050.0,0.0,0.1314734,0.1183261,16.99334,15.30394
1058.0,0.0,0.1358367,0.1226893,16.67238,15.04965
1074.0,0.0,0.1445634,0.1227085,17.7765,32.06642
1082.0,0.0,0.1315305,0.1227085,16.40347,15.31182
1098.0,0.0,0.1358367,0.1226894,16.72598,15.11669
1106.0,0.0,0.1314924,0.1227084,16.65814,15.53969
1121.0,0.0,0.1358367,0.1226894,17.23315,15.57932
1130.0,0.0,0.140219,0.1270717,16.56303,15.00135
1146.0,0.0,0.1314926,0.1227085,16.43024,15.35995
1154.0,0.0,0.1358368,0.1227085,17.08082,15.42005
1169.0,0.0,0.1358368,0.1226894,16.94601,15.31375
1178.0,0.0,0.1358557,0.1227084,16.66622,15.04409
1194.0,0.0,0.1358368,0.1227085,16.92692,15.29074
1201.0,0.0,0.1314924,0.1183451,16.50274,14.84685
1218.0,0.0,0.1358557,0.1270717,16.53784,15.48603
1226.0,0.0,0.1358558,0.1227275,16.77369,15.14292
1242.0,0.0,0.1358558,0.1183451,17.00138,14.82816
1250.0,0.0,0.1358558,0.1270528,16.75291,15.66238
1266.0,0.0,0.1358177,0.1226705,16.81539,15.19943
1274.0,0.0,0.1358557,0.1270716,16.72805,15.63915
1290.0,0.0,0.1358558,0.1226895,16.79034,15.17678
1297.0,0.0,0.1314925,0.1183451,16.97351,15.2623
1314.0,0.0,0.1358557,0.1183641,16.77993,14.62022
1322.0,0.0,0.1358558,0.1270528,16.84471,15.75207
1337.0,0.0,0.1271292,0.1183452,16.49542,15.36582
1346.0,0.0,0.1401811,0.1226894,17.16577,15.01451
1362.0,0.0,0.1314926,0.1227085,16.39731,15.31182
1370.0,0.0,0.1402001,0.1270718,17.13837,15.52213
1386.0,0.0,0.1314735,0.1226895,16.20647,15.13354
1394.0,0.0,0.1402,0.1227084,17.11946,14.97035
1409.0,0.0,0.1271292,0.1183451,16.8043,15.65162
1418.0,0.0,0.1358177,0.1270528,16.24586,15.19226
1433.0,0.0,0.1271482,0.1183452,16.78869,15.63915
1442.0,0.0,0.1358178,0.1226894,16.72392,15.09987
1457.0,0.0,0.1271482,0.1183451,16.43116,15.30394
1466.0,0.0,0.1358178,0.1270528,16.50757,15.43503
1482.0,0.0,0.1358748,0.1227085,16.87834,15.25447
1489.0,0.0,0.1271292,0.1183451,16.54936,15.38991
1505.0,0.0,0.1315113,0.1183641,17.32853,15.60187
1514.0,0.0,0.1358368,0.1226895,16.46738,14.86833
1530.0,0.0,0.1402191,0.1227275,17.20596,15.0645
1538.0,0.0,0.1315115,0.1183452,16.71344,15.03442
1553.0,0.0,0.1271291,0.1140008,16.72434,15.00217
1562.0,0.0,0.1401811,0.1270338,17.14048,15.52403
1578.0,0.0,0.1314926,0.1183643,16.93617,15.25045
1586.0,0.0,0.1402001,0.1226895,16.92646,14.80347
1602.0,0.0,0.1358178,0.1183451,16.82167,14.65842
1610.0,0.0,0.140219,0.1270528,16.90392,15.31176
1626.0,0.0,0.1358368,0.1227085,16.62525,15.02559
1634.0,0.0,0.1314924,0.1183451,16.95812,15.2544
1650.0,0.0,0.140219,0.1270907,17.15101,15.55074
1658.0,0.0,0.1315115,0.1183643,16.59058,14.92396
1674.0,0.0,0.1358367,0.1226893,16.6028,15.00344
