_time,_control,_left_pos,_right_pos,_left_vel,_right_vel
657.0,0.0,0.1796423,0.1621317,22.46312,20.27414
657.0,0.0,0.1796423,0.1621317,22.46312,20.27414
666.0,0.0,0.1884067,0.1752404,22.00597,20.47307
674.0,0.0,0.1709917,0.1578443,21.78868,20.11521
681.0,0.0,0.1709157,0.1621317,22.03128,20.89877
681.0,0.0,0.1709157,0.1621317,22.03128,20.89877
690.0,0.0,0.1883687,0.170877,21.95704,19.91452
697.0,0.0,0.1666282,0.1534619,22.33984,20.57339
705.0,0.0,0.1708967,0.1577492,21.73025,20.06126
705.0,0.0,0.1708967,0.1577492,21.73025,20.06126
714.0,0.0,0.1883686,0.1752212,21.90577,20.37984
721.0,0.0,0.1753549,0.1578442,22.52619,20.26834
729.0,0.0,0.1709347,0.1621317,21.69977,20.58434
729.0,0.0,0.1709347,0.1621317,21.69977,20.58434
737.0,0.0,0.1796421,0.1665137,21.85126,20.25486
745.0,0.0,0.1753168,0.1621695,22.23916,20.5686
753.0,0.0,0.1752979,0.1577872,22.21651,20.0025
753.0,0.0,0.1752979,0.1577872,22.21651,20.0025
762.0,0.0,0.1883878,0.1752214,22.04993,20.50916
770.0,0.0,0.1753549,0.1578442,22.20238,19.98214
778.0,0.0,0.1796614,0.166495,22.28681,20.65864
778.0,0.0,0.1796614,0.166495,22.28681,20.65864
786.0,0.0,0.1796802,0.1665328,22.17356,20.5511
793.0,0.0,0.1709536,0.1578063,21.61707,19.95169
801.0,0.0,0.1752788,0.1621315,22.4105,20.72705
801.0,0.0,0.1752788,0.1621315,22.4105,20.72705
810.0,0.0,0.192751,0.1752404,22.21548,20.19823
817.0,0.0,0.162284,0.1534809,21.56886,20.39753
825.0,0.0,0.175241,0.1621127,22.10677,20.45135
825.0,0.0,0.175241,0.1621127,22.10677,20.45135
834.0,0.0,0.1927508,0.1752403,22.16419,20.15392
841.0,0.0,0.162284,0.1491176,22.23426,20.43148
849.0,0.0,0.175241,0.1620936,22.07601,20.41773
849.0,0.0,0.175241,0.1620936,22.07601,20.41773
858.0,0.0,0.1971142,0.1796035,22.21651,20.24171
865.0,0.0,0.162303,0.1491367,21.94711,20.16488
873.0,0.0,0.1752411,0.1620937,22.03699,20.38421
873.0,0.0,0.1752411,0.1620937,22.03699,20.38421
882.0,0.0,0.1927508,0.1752402,22.3136,20.28981
889.0,0.0,0.1666473,0.1534809,22.50051,20.72135
897.0,0.0,0.1796234,0.1621127,22.11599,19.95587
897.0,0.0,0.1796234,0.1621127,22.11599,19.95587
906.0,0.0,0.19277,0.1796036,22.02435,20.52504
913.0,0.0,0.1622841,0.1491367,21.86685,20.09114
921.0,0.0,0.175241,0.1620937,22.225,20.55551
921.0,0.0,0.175241,0.1620937,22.225,20.55551
930.0,0.0,0.1927508,0.1796035,21.96387,20.47336
938.0,0.0,0.1666473,0.1535,21.94947,20.21662
946.0,0.0,0.1796234,0.1621127,22.47723,20.28433
946.0,0.0,0.1796234,0.1621127,22.47723,20.28433
954.0,0.0,0.17968,0.1665136,21.80332,20.20549
962.0,0.0,0.1753169,0.1621695,22.14885,20.49029
969.0,0.0,0.2625644,0.2363271,35.05616,31.50414
969.0,0.0,0.2625644,0.2363271,35.05616,31.50414
977.0,0.0,0.1800419,0.1668375,21.83792,20.23755
985.0,0.0,0.1753185,0.1578076,22.30738,20.09462
993.0,0.0,0.1709346,0.1621315,21.68594,20.5686
993.0,0.0,0.1709346,0.1621315,21.68594,20.5686
1001.0,0.0,0.1840054,0.1665137,22.23215,20.12945
1009.0,0.0,0.1753358,0.1621695,22.19109,20.52154
1017.0,0.0,0.175298,0.1665139,21.70808,20.6278
1017.0,0.0,0.175298,0.1665139,21.70808,20.6278
1025.0,0.0,0.1883878,0.1665329,22.43756,19.82617
1033.0,0.0,0.1753549,0.1665329,21.96488,20.86401
1041.0,0.0,0.1709347,0.1578063,21.73025,20.06382
1041.0,0.0,0.1709347,0.1578063,21.73025,20.06382
1049.0,0.0,0.1752788,0.1621315,22.16291,20.5033
1057.0,0.0,0.1840244,0.1621504,22.59953,19.90665
1065.0,0.0,0.1753359,0.1665138,21.91799,20.81425
1065.0,0.0,0.1753359,0.1665138,21.91799,20.81425
1073.0,0.0,0.1796613,0.1621695,22.49701,20.30729
1081.0,0.0,0.1753169,0.1621506,22.09278,20.42289
1089.0,0.0,0.1752979,0.1621505,21.71888,20.10498
1089.0,0.0,0.1752979,0.1621505,21.71888,20.10498
1097.0,0.0,0.1840244,0.1665138,22.39242,20.25734
1105.0,0.0,0.1753359,0.1621695,21.72429,20.06749
1113.0,0.0,0.1796613,0.1665139,22.15159,20.55875
1113.0,0.0,0.1796613,0.1665139,22.15159,20.55875
1121.0,0.0,0.1796802,0.1665329,22.32575,20.69216
1129.0,0.0,0.1796803,0.1621696,22.14611,19.98551
1137.0,0.0,0.1709536,0.1577872,22.12006,20.42117
1137.0,0.0,0.1709536,0.1577872,22.12006,20.42117
1145.0,0.0,0.1796422,0.1664948,22.02613,20.41195
1153.0,0.0,0.1796801,0.1665328,22.10506,20.49015
1161.0,0.0,0.1753169,0.1621696,21.75678,20.12001
1161.0,0.0,0.1753169,0.1621696,21.75678,20.12001
1170.0,0.0,0.1796612,0.1665139,21.92894,20.32936
1177.0,0.0,0.1709535,0.1578062,22.05698,20.35765
1185.0,0.0,0.1796422,0.1664948,22.02071,20.40944
1185.0,0.0,0.1796422,0.1664948,22.02071,20.40944
1194.0,0.0,0.1840434,0.1665328,22.41433,20.28211
1201.0,0.0,0.162246,0.153443,21.54871,20.38392
1209.0,0.0,0.1839675,0.1664758,22.51899,20.37433
1209.0,0.0,0.1839675,0.1664758,22.51899,20.37433
1218.0,0.0,0.1840623,0.170896,21.94725,20.37959
1225.0,0.0,0.1666094,0.153462,21.85688,20.13134
1233.0,0.0,0.1796232,0.1664759,21.95585,20.34683
1233.0,0.0,0.1796232,0.1664759,21.95585,20.34683
1241.0,0.0,0.17968,0.1665327,22.02342,20.41195
1249.0,0.0,0.1709536,0.1578063,22.38779,20.67109
1257.0,0.0,0.1840055,0.1664948,22.02904,19.92146
1257.0,0.0,0.1840055,0.1664948,22.02904,19.92146
1266.0,0.0,0.1840625,0.1665328,22.25104,20.14168
1273.0,0.0,0.1666094,0.1578063,21.78222,20.63308
1281.0,0.0,0.1796232,0.1621315,22.11326,19.95833
1281.0,0.0,0.1796232,0.1621315,22.11326,19.95833
1289.0,0.0,0.17968,0.170877,21.68439,20.62412
1297.0,0.0,0.1753169,0.1578252,22.43066,20.185
1305.0,0.0,0.1796612,0.1664949,21.85126,20.25239
1305.0,0.0,0.1796612,0.1664949,21.85126,20.25239
1314.0,0.0,0.1796802,0.1665328,21.62411,20.0467
1321.0,0.0,0.1665903,0.153443,21.95237,20.21394
1329.0,0.0,0.1839865,0.1664758,22.34056,20.21535
1329.0,0.0,0.1839865,0.1664758,22.34056,20.21535
1337.0,0.0,0.1709724,0.157806,21.56229,19.90113
1345.0,0.0,0.1709156,0.1534049,22.23858,19.96031
1353.0,0.0,0.179642,0.170839,21.77943,20.71954
1353.0,0.0,0.179642,0.170839,21.77943,20.71954
1361.0,0.0,0.1840434,0.1621884,22.30792,19.64265
1369.0,0.0,0.1666093,0.1577873,21.62033,20.4931
1378.0,0.0,0.1883499,0.1664948,22.37602,19.77415
1378.0,0.0,0.1883499,0.1664948,22.37602,19.77415
1385.0,0.0,0.1709914,0.1578061,21.88958,20.20057
1394.0,0.0,0.1840056,0.1664948,22.26456,20.14902
1401.0,0.0,0.1666092,0.1534428,21.83385,20.11013
1401.0,0.0,0.1666092,0.1534428,21.83385,20.11013
1409.0,0.0,0.1839866,0.1664758,21.95251,19.85704
1417.0,0.0,0.1709724,0.157806,21.68871,20.02035
1425.0,0.0,0.1752789,0.1577682,22.6725,20.40791
1425.0,0.0,0.1752789,0.1577682,22.6725,20.40791
1433.0,0.0,0.179661,0.1664947,21.38117,19.81433
1442.0,0.0,0.1840435,0.1621694,22.41982,19.75562
