_time,_control,_left_pos,_right_pos,_left_vel,_right_vel
1.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.01308997,0.01308997,1.663063,1.658848
9.0,0.0,0.01308997,0.01308997,1.663063,1.658848
17.0,0.0,0.0349637,0.03932703,4.429208,4.988555
25.0,0.0,0.06123908,0.05253148,7.798612,6.681965
33.0,0.0,0.0744437,0.07876904,9.430015,9.988531
33.0,0.0,0.0744437,0.07876904,9.430015,9.988531
41.0,0.0,0.09631794,0.09633681,11.63835,11.64258
49.0,0.0,0.1095033,0.1007768,13.85358,12.74529
57.0,0.0,0.1182875,0.1138861,14.65113,14.11025
57.0,0.0,0.1182875,0.1138861,14.65113,14.11025
65.0,0.0,0.1270525,0.12267,16.18733,15.60918
73.0,0.0,0.1489074,0.1401616,17.50891,16.48676
81.0,0.0,0.1446394,0.1358746,18.36837,17.26835
81.0,0.0,0.1446394,0.1358746,18.36837,17.26835
89.0,0.0,0.1489841,0.1445825,18.80743,18.25195
97.0,0.0,0.162093,0.1489838,19.91156,18.29486
105.0,0.0,0.1665135,0.1533664,20.78554,19.14698
105.0,0.0,0.1665135,0.1533664,20.78554,19.14698
113.0,0.0,0.1665329,0.1533855,20.84041,19.19511
121.0,0.0,0.1708963,0.1577489,21.41576,19.76839
129.0,0.0,0.1709153,0.157768,21.20758,19.56891
129.0,0.0,0.1709153,0.157768,21.20758,19.56891
137.0,0.0,0.1840053,0.170858,22.35964,20.73974
145.0,0.0,0.1796991,0.1621885,22.17081,20.03511
153.0,0.0,0.1796803,0.1708773,22.14611,21.06842
153.0,0.0,0.1796803,0.1708773,22.14611,21.06842
161.0,0.0,0.1840436,0.1665519,22.87599,20.69474
169.0,0.0,0.175336,0.1621697,23.17834,21.44282
177.0,0.0,0.1883879,0.1752405,22.74217,21.15294
177.0,0.0,0.1883879,0.1752405,22.74217,21.15294
185.0,0.0,0.1884449,0.1709342,23.08637,20.9388
193.0,0.0,0.1928085,0.1709154,23.71957,21.01119
201.0,0.0,0.1753742,0.1621887,23.35201,21.61797
201.0,0.0,0.1753742,0.1621887,23.35201,21.61797
210.0,0.0,0.2014781,0.1883306,23.03074,21.5312
217.0,0.0,0.1841387,0.166628,23.74136,21.47471
225.0,0.0,0.1796997,0.16217,23.6229,21.32105
225.0,0.0,0.1796997,0.16217,23.6229,21.32105
234.0,0.0,0.2058603,0.1883305,23.48559,21.48682
241.0,0.0,0.1797945,0.1622647,23.87193,21.54584
249.0,0.0,0.1927707,0.1752409,23.59133,21.44139
249.0,0.0,0.1927707,0.1752409,23.59133,21.44139
258.0,0.0,0.1971907,0.1796609,23.50084,21.41701
265.0,0.0,0.18412,0.1665902,24.15123,21.84536
273.0,0.0,0.1927896,0.1752598,23.54792,21.40195
273.0,0.0,0.1927896,0.1752598,23.54792,21.40195
282.0,0.0,0.1928274,0.1752976,23.62035,21.48362
289.0,0.0,0.184101,0.1622078,24.10993,21.2397
297.0,0.0,0.1971528,0.179604,23.59687,21.49162
297.0,0.0,0.1971528,0.179604,23.59687,21.49162
306.0,0.0,0.1972098,0.1753166,23.83172,21.19147
313.0,0.0,0.18412,0.1665712,24.06561,21.76793
321.0,0.0,0.1927896,0.1752597,23.72837,21.57124
321.0,0.0,0.1927896,0.1752597,23.72837,21.57124
345.0,0.0,0.184063,0.1665331,23.99628,21.71376
345.0,0.0,0.184063,0.1665331,23.99628,21.71376
353.0,0.0,0.1971527,0.1752596,23.72804,21.08904
362.0,0.0,0.1928465,0.1752976,23.54504,21.4072
369.0,0.0,0.184101,0.1622078,23.9555,21.10365
369.0,0.0,0.184101,0.1622078,23.9555,21.10365
378.0,0.0,0.2015162,0.1839673,23.75019,21.68752
385.0,0.0,0.1841389,0.1622457,23.94611,21.08987
393.0,0.0,0.197153,0.1796042,23.90426,21.77943
393.0,0.0,0.197153,0.1796042,23.90426,21.77943
402.0,0.0,0.1928465,0.1753166,23.34179,21.22239
409.0,0.0,0.184101,0.1622079,23.9055,21.05961
417.0,0.0,0.1884262,0.1708774,23.95594,21.72748
417.0,0.0,0.1884262,0.1708774,23.95594,21.72748
426.0,0.0,0.1971717,0.1796418,23.56572,21.47099
433.0,0.0,0.1841199,0.1622268,23.86503,21.02396
441.0,0.0,0.1971529,0.1796041,24.07129,21.92894
441.0,0.0,0.1971529,0.1796041,24.07129,21.92894
450.0,0.0,0.1972098,0.1753166,23.50928,20.89964
457.0,0.0,0.1753934,0.1578446,23.92501,21.53251
465.0,0.0,0.1971148,0.1752217,23.78841,21.14269
465.0,0.0,0.1971148,0.1752217,23.78841,21.14269
474.0,0.0,0.1972096,0.1796608,23.45032,21.37095
481.0,0.0,0.18412,0.1622269,24.04666,21.1784
490.0,0.0,0.1971529,0.1752408,23.751,21.11456
490.0,0.0,0.1971529,0.1752408,23.751,21.11456
498.0,0.0,0.1928465,0.1752976,24.01929,21.83572
505.0,0.0,0.1797377,0.1622078,23.1821,20.92314
514.0,0.0,0.2014971,0.179604,24.23776,21.60322
514.0,0.0,0.2014971,0.179604,24.23776,21.60322
522.0,0.0,0.1972287,0.1753166,23.61674,20.99013
530.0,0.0,0.1841201,0.1665712,23.70145,21.44416
537.0,0.0,0.1884263,0.1665331,23.75876,20.99345
537.0,0.0,0.1884263,0.1665331,23.75876,20.99345
545.0,0.0,0.1884451,0.1708963,23.81303,21.59787
553.0,0.0,0.1840818,0.1665519,23.65861,21.41094
561.0,0.0,0.1971527,0.1708963,23.88681,20.69687
561.0,0.0,0.1971527,0.1708963,23.88681,20.69687
570.0,0.0,0.2015731,0.1840053,23.75581,21.69266
577.0,0.0,0.1754124,0.1578825,23.71371,21.34524
585.0,0.0,0.2014782,0.1752218,24.12994,20.97752
585.0,0.0,0.2014782,0.1752218,24.12994,20.97752
593.0,0.0,0.188502,0.1709341,23.69874,21.4942
602.0,0.0,0.197172,0.1752788,23.82883,21.18375
609.0,0.0,0.1841199,0.1665711,23.56127,21.3146
609.0,0.0,0.1841199,0.1665711,23.56127,21.3146
617.0,0.0,0.1927896,0.1752597,23.73423,21.57924
625.0,0.0,0.1884641,0.166571,24.10986,21.30365
634.0,0.0,0.1971719,0.1796231,23.52619,21.43754
634.0,0.0,0.1971719,0.1796231,23.52619,21.43754
641.0,0.0,0.1884832,0.1709534,23.86756,21.64732
649.0,0.0,0.1884453,0.1621889,24.06347,20.70578
657.0,0.0,0.1884451,0.1752406,23.56479,21.92349
657.0,0.0,0.1884451,0.1752406,23.56479,21.92349
666.0,0.0,0.2058984,0.1840242,24.05586,21.4942
674.0,0.0,0.1885213,0.1666092,24.02035,21.23
681.0,0.0,0.1840822,0.1665333,23.72599,21.46082
681.0,0.0,0.1840822,0.1665333,23.72599,21.46082
690.0,0.0,0.2015161,0.1796229,23.48618,20.93578
697.0,0.0,0.1797755,0.1622267,24.10676,21.75488
705.0,0.0,0.1884073,0.1665141,23.959,21.17307
705.0,0.0,0.1884073,0.1665141,23.959,21.17307
714.0,0.0,0.201535,0.1839861,23.43134,21.39633
721.0,0.0,0.1885023,0.1666091,24.21565,21.39436
729.0,0.0,0.1840821,0.1665333,23.366,21.14606
729.0,0.0,0.1840821,0.1665333,23.366,21.14606
738.0,0.0,0.2102427,0.1883495,23.96882,21.46961
745.0,0.0,0.1754503,0.1535382,23.93157,20.93725
753.0,0.0,0.1883884,0.1708395,23.88883,21.66937
753.0,0.0,0.1883884,0.1708395,23.88883,21.66937
762.0,0.0,0.2015349,0.184005,23.58553,21.53461
769.0,0.0,0.1885023,0.1622458,23.87667,20.54243
778.0,0.0,0.1928087,0.1752409,23.90862,21.74052
