_time,_control,_left_pos,_right_pos,_left_vel,_right_vel
10.0,0.0,0.004363323,0.004363323,0.5211805,0.5203724
26.0,0.0,0.01314717,0.01312813,1.653818,1.654654
33.0,0.0,0.02187398,0.0218739,2.781312,2.778833
50.0,0.0,0.02629459,0.02629459,3.300547,3.301796
58.0,0.0,0.03065799,0.03065799,3.803644,3.802224
74.0,0.0,0.03504044,0.03065808,4.392423,3.842403
81.0,0.0,0.03505948,0.03504035,4.463758,4.462046
97.0,0.0,0.03505957,0.03505957,4.298841,4.296724
105.0,0.0,0.03942289,0.03505957,4.938369,4.39187
122.0,0.0,0.03944201,0.03942289,4.645128,4.650078
130.0,0.0,0.03944201,0.03944192,4.924127,4.911194
145.0,0.0,0.03944201,0.03942297,4.900775,4.904447
153.0,0.0,0.04380533,0.0350786,5.435808,4.339456
169.0,0.0,0.03944209,0.03944192,4.883102,4.88614
178.0,0.0,0.04380533,0.03944201,5.301085,4.769238
194.0,0.0,0.03946113,0.03944201,4.883102,4.88614
202.0,0.0,0.04380541,0.03944201,5.46098,4.911194
218.0,0.0,0.04380541,0.03944201,5.308825,4.781433
226.0,0.0,0.04382437,0.03944201,5.382168,4.841562
242.0,0.0,0.04380541,0.03509772,5.471938,4.381396
250.0,0.0,0.03946105,0.03942305,4.837387,4.83441
266.0,0.0,0.04382437,0.04380533,5.410197,5.412881
274.0,0.0,0.03946113,0.03946105,4.830247,4.827278
289.0,0.0,0.03946105,0.03944201,5.224842,5.226928
298.0,0.0,0.04380541,0.03944201,5.256383,4.728466
313.0,0.0,0.03946113,0.03944201,5.21998,5.222062
321.0,0.0,0.04380541,0.03944201,5.413552,4.869176
338.0,0.0,0.04816874,0.03946105,5.823412,4.766922
345.0,0.0,0.03948009,0.03507877,5.159626,4.582721
362.0,0.0,0.04380533,0.03946096,5.453472,4.91058
370.0,0.0,0.04382437,0.03944209,5.336093,4.800136
386.0,0.0,0.03946113,0.03946105,4.851731,4.854129
394.0,0.0,0.04380541,0.03944209,5.329575,4.79369
410.0,0.0,0.04380541,0.03944201,5.386154,4.851731
418.0,0.0,0.04382437,0.04380533,5.22116,5.217414
434.0,0.0,0.04380541,0.03944209,5.382168,4.84694
442.0,0.0,0.04382437,0.03944201,5.374875,4.835005
458.0,0.0,0.04380541,0.04380533,5.27481,5.279278
466.0,0.0,0.04382437,0.03946105,5.307533,4.773296
482.0,0.0,0.04380541,0.03944201,5.434454,4.894056
490.0,0.0,0.04382437,0.04380533,5.299154,5.295938
506.0,0.0,0.04380541,0.03944209,5.370245,4.836792
514.0,0.0,0.03946105,0.03944201,5.105957,5.101976
530.0,0.0,0.04382437,0.04380533,5.367601,5.370905
538.0,0.0,0.03946113,0.03946105,4.994266,4.991726
554.0,0.0,0.03946105,0.03944201,5.152179,5.154884
562.0,0.0,0.04380541,0.04380533,5.335441,5.33218
578.0,0.0,0.04380541,0.03944209,5.256383,4.734167
586.0,0.0,0.03946105,0.03944201,5.082825,5.079538
602.0,0.0,0.03948009,0.03946105,4.872802,4.875827
610.0,0.0,0.0438055,0.03944209,5.637368,5.069702
626.0,0.0,0.04380541,0.03944201,5.351145,4.819577
634.0,0.0,0.04382437,0.04380533,5.255116,5.251954
650.0,0.0,0.04380541,0.03944209,5.347865,4.81603
658.0,0.0,0.03946105,0.03507869,4.958322,4.404617
674.0,0.0,0.04380533,0.03946096,5.342627,4.812489
682.0,0.0,0.04382437,0.03944209,5.297867,4.765187
698.0,0.0,0.04382445,0.04380533,5.238712,5.241858
706.0,0.0,0.03946113,0.03946105,5.044952,5.042361
722.0,0.0,0.04380533,0.03942297,5.394811,4.858334
730.0,0.0,0.04382437,0.04380525,5.22366,5.22116
746.0,0.0,0.03944209,0.03944209,5.148127,5.150827
754.0,0.0,0.04380533,0.03944201,5.218662,4.693989
770.0,0.0,0.03946113,0.03944201,4.796618,4.798963
778.0,0.0,0.04380541,0.03944201,5.469194,4.919192
794.0,0.0,0.04380541,0.04380533,5.325022,5.328273
802.0,0.0,0.04382437,0.03946105,5.638825,5.071011
818.0,0.0,0.04380541,0.03944201,5.588988,5.033958
826.0,0.0,0.03946105,0.03944201,5.007001,5.003811
842.0,0.0,0.04380533,0.03944201,5.375537,4.840368
850.0,0.0,0.04382437,0.04380533,5.18949,5.186406
866.0,0.0,0.04380541,0.04378638,5.315292,5.318532
874.0,0.0,0.03946105,0.03946096,4.992361,4.988555
