_time,_control,_left_pos,_right_pos,_left_vel,_right_vel
10.0,0.0,0.01308997,0.008726645,1.563542,1.040993
18.0,0.0,0.03060038,0.03494467,3.786668,4.328694
33.0,0.0,0.06567889,0.06129662,8.25449,7.711972
41.0,0.0,0.07446308,0.07444395,9.545296,9.541613
58.0,0.0,0.1007767,0.09639434,12.39274,11.86125
66.0,0.0,0.1051595,0.09641371,13.29775,12.18341
81.0,0.0,0.1182877,0.1095418,14.96947,13.86767
89.0,0.0,0.1226892,0.1182877,15.42589,14.87496
105.0,0.0,0.1314542,0.1226893,16.39525,15.32911
113.0,0.0,0.1358366,0.1227084,16.99498,15.33681
130.0,0.0,0.1402572,0.1271099,17.47295,15.81507
137.0,0.0,0.135875,0.1227277,17.72082,16.0269
153.0,0.0,0.1446205,0.1314732,17.95382,16.31149
161.0,0.0,0.1446207,0.1314734,18.05513,16.42611
178.0,0.0,0.1533664,0.1358557,18.63076,16.5116
186.0,0.0,0.1490222,0.1358558,18.36506,16.73633
202.0,0.0,0.1533855,0.1358748,19.19511,17.00994
209.0,0.0,0.1402956,0.1271292,18.53283,16.78201
226.0,0.0,0.1534044,0.140257,18.9592,17.34489
234.0,0.0,0.157749,0.1402383,19.37103,17.20596
249.0,0.0,0.144659,0.1315116,19.17561,17.44167
258.0,0.0,0.1577108,0.1445635,18.97326,17.38166
274.0,0.0,0.157768,0.1446207,19.46946,17.86029
282.0,0.0,0.1534047,0.1402574,18.98984,17.35135
298.0,0.0,0.1577299,0.1489268,19.07927,18.03245
306.0,0.0,0.1577679,0.1446395,19.28304,17.66744
321.0,0.0,0.1577109,0.1402193,19.66199,17.48827
330.0,0.0,0.1577678,0.1446015,19.25232,17.63931
345.0,0.0,0.1446971,0.1359131,19.11959,17.97038
354.0,0.0,0.1620743,0.1445827,19.76288,17.61773
370.0,0.0,0.1577681,0.1446207,19.41412,17.80728
378.0,0.0,0.1490414,0.1402574,19.05137,17.92149
394.0,0.0,0.1577869,0.1446206,19.40692,17.79848
401.0,0.0,0.1490415,0.135894,19.65722,17.90852
418.0,0.0,0.1621312,0.1489838,19.54515,17.96911
426.0,0.0,0.1490604,0.1359131,19.39001,17.66758
442.0,0.0,0.1577679,0.1402762,19.58599,17.42063
449.0,0.0,0.1490414,0.1358751,19.36723,17.64454
466.0,0.0,0.1578059,0.1446586,19.36147,17.75677
474.0,0.0,0.1490415,0.1358942,19.32938,17.61467
490.0,0.0,0.1577679,0.1446205,19.34717,17.74583
498.0,0.0,0.1534047,0.1402574,19.46919,17.78906
514.0,0.0,0.1490603,0.135913,19.59231,17.87302
522.0,0.0,0.1620934,0.1445827,19.69297,17.55329
538.0,0.0,0.1664567,0.1446017,19.99835,17.38166
545.0,0.0,0.1490793,0.1402573,19.25412,18.10508
562.0,0.0,0.1577869,0.1446396,19.51542,17.90248
569.0,0.0,0.1490415,0.1358941,19.2192,17.50751
585.0,0.0,0.1490793,0.1359129,19.54585,17.83296
594.0,0.0,0.1620934,0.148946,19.48147,17.89326
610.0,0.0,0.1446972,0.1315498,18.95848,17.24634
617.0,0.0,0.157711,0.1402004,19.88098,17.65857
634.0,0.0,0.1577871,0.1446587,19.26412,17.66961
642.0,0.0,0.1534048,0.1358942,19.93165,17.63993
658.0,0.0,0.1534237,0.1402762,19.6622,17.98845
665.0,0.0,0.1490224,0.1358751,19.10534,17.40613
682.0,0.0,0.1578059,0.1446396,19.44536,17.83595
690.0,0.0,0.1490415,0.1402575,19.07586,17.94222
706.0,0.0,0.1577679,0.1446016,19.22169,17.63067
714.0,0.0,0.1534047,0.1402573,19.60918,17.91459
730.0,0.0,0.1621503,0.1446396,19.74113,17.61988
738.0,0.0,0.1534238,0.1446208,19.1927,18.08234
754.0,0.0,0.1621122,0.1446017,19.72907,17.60695
762.0,0.0,0.1490603,0.1402573,19.21422,18.07461
778.0,0.0,0.1621312,0.1489649,19.3368,17.78173
786.0,0.0,0.1534238,0.1402763,19.51397,17.83223
802.0,0.0,0.1577489,0.1446016,19.37819,17.77431
810.0,0.0,0.1664946,0.1489839,19.76708,17.6758
826.0,0.0,0.1533858,0.1402575,19.96553,18.26852
834.0,0.0,0.1621122,0.148965,19.22169,17.65267
850.0,0.0,0.1621124,0.148946,19.67377,18.08962
858.0,0.0,0.157787,0.1446396,19.59821,17.95606
874.0,0.0,0.1490223,0.135875,19.36723,17.66989
882.0,0.0,0.1664565,0.1489459,19.90472,17.7988
898.0,0.0,0.1533858,0.1402575,19.51896,17.8596
906.0,0.0,0.1664755,0.148965,19.65694,17.57737
922.0,0.0,0.1577492,0.1489651,19.31149,18.24984
930.0,0.0,0.1534046,0.1402763,19.34342,17.67422
946.0,0.0,0.1490603,0.1402573,19.32183,18.19947
954.0,0.0,0.1533667,0.1402383,19.31895,17.64965
970.0,0.0,0.1534237,0.1402763,19.86683,18.17578
978.0,0.0,0.1577491,0.1446018,19.45259,17.8205
994.0,0.0,0.1621314,0.148965,19.58784,18.01056
1002.0,0.0,0.1534238,0.1402763,19.48658,17.80721
1018.0,0.0,0.1664755,0.1533282,19.7271,18.18051
1026.0,0.0,0.1534427,0.1402954,19.23622,17.57633
1042.0,0.0,0.1490413,0.135894,19.49192,17.78373
1050.0,0.0,0.1664566,0.1489459,19.49515,17.43074
1070.0,0.0,0.1577301,0.148946,19.02151,11.82661
1074.0,0.0,0.1708578,0.1490029,20.37959,36.39671
1090.0,0.0,0.1577112,0.1402004,19.84331,17.65857
1098.0,0.0,0.1534045,0.1446014,19.09193,17.97848
1113.0,0.0,0.1534046,0.1446017,19.25076,18.15988
1122.0,0.0,0.1621123,0.1446206,19.37858,17.2753
1138.0,0.0,0.1577681,0.1446207,19.39255,17.76773
1146.0,0.0,0.1534047,0.1446207,19.29698,18.1989
1161.0,0.0,0.1534046,0.1402383,19.39501,17.7461
1169.0,0.0,0.157749,0.1402383,19.76093,17.54761
1185.0,0.0,0.157768,0.1402763,19.65461,17.49046
1193.0,0.0,0.1534047,0.1446018,19.15418,18.03478
1209.0,0.0,0.144716,0.1359131,19.31192,18.14393
1218.0,0.0,0.1620744,0.148946,19.71702,18.11392
1234.0,0.0,0.1577681,0.1446208,19.55916,17.927
1242.0,0.0,0.157768,0.1402574,19.67184,17.48608
1258.0,0.0,0.1621314,0.1489839,19.68817,18.10287
1265.0,0.0,0.1490604,0.1359131,19.70944,17.9513
1281.0,0.0,0.1577679,0.1446205,19.71134,18.08234
1290.0,0.0,0.157768,0.1446207,19.37819,17.75239
1306.0,0.0,0.1577871,0.1446397,19.49121,17.88025
1313.0,0.0,0.1490415,0.1358941,19.61303,17.86594
1330.0,0.0,0.1577679,0.1446205,19.47912,17.86472
1338.0,0.0,0.1621314,0.148984,19.47677,17.88679
1354.0,0.0,0.15773,0.148927,19.45982,18.39467
1362.0,0.0,0.1577679,0.1446395,19.51542,17.87581
1377.0,0.0,0.1490414,0.135894,19.31428,17.61696
1386.0,0.0,0.1620933,0.1489459,19.80166,18.1872
1402.0,0.0,0.1534238,0.1446208,19.10148,18.02123
1410.0,0.0,0.1621124,0.1446207,19.77498,17.62635
1426.0,0.0,0.1577491,0.1446017,19.41892,17.81169
1434.0,0.0,0.1621313,0.1489839,19.74596,18.13385
1450.0,0.0,0.15773,0.1445827,19.40692,17.80288
1458.0,0.0,0.1621312,0.1489838,19.35071,17.76895
1474.0,0.0,0.1620934,0.1445827,19.92877,17.78748
1482.0,0.0,0.1577869,0.1489838,19.37819,18.29035
